sys_energy,sys_energy_ap,avg_acc_err
-2.14766e+07,-2.14766e+07,nan
-2.14764e+07,-2.14764e+07,0.0216976
-2.1477e+07,-2.1477e+07,0.0216825
-2.1478e+07,-2.1478e+07,0.0216769
-2.14796e+07,-2.14797e+07,0.0217282
-2.14816e+07,-2.14818e+07,0.0217455
-2.14842e+07,-2.14845e+07,0.0218001
-2.14874e+07,-2.14877e+07,0.0218259
-2.1491e+07,-2.14915e+07,0.0218382
-2.14952e+07,-2.14958e+07,0.0218044
-2.15e+07,-2.15007e+07,0.0218245
-2.15053e+07,-2.15062e+07,0.0217968
-2.15111e+07,-2.15122e+07,0.0218799
-2.15175e+07,-2.15188e+07,0.0218842
-2.15244e+07,-2.15259e+07,0.0219203
-2.15319e+07,-2.15336e+07,0.021934
-2.154e+07,-2.1542e+07,0.0220201
-2.15487e+07,-2.15509e+07,0.0220931
-2.1558e+07,-2.15604e+07,0.022093
-2.15678e+07,-2.15706e+07,0.0221956
-2.15783e+07,-2.15813e+07,0.0221662
-2.15894e+07,-2.15928e+07,0.0222122
-2.16011e+07,-2.16048e+07,0.0222661
-2.16135e+07,-2.16175e+07,0.0223855
-2.16266e+07,-2.16309e+07,0.0224316
-2.16403e+07,-2.1645e+07,0.022471
-2.16547e+07,-2.16598e+07,0.0225019
-2.16698e+07,-2.16753e+07,0.0225654
-2.16856e+07,-2.16916e+07,0.0225809
-2.17022e+07,-2.17086e+07,0.0226513
-2.17195e+07,-2.17263e+07,0.0227341
-2.17377e+07,-2.17449e+07,0.022749
-2.17566e+07,-2.17642e+07,0.0228221
-2.17763e+07,-2.17844e+07,0.0229475
-2.17969e+07,-2.18055e+07,0.023146
-2.18184e+07,-2.18274e+07,0.0231498
-2.18407e+07,-2.18503e+07,0.0232034
-2.1864e+07,-2.18741e+07,0.0233212
-2.18883e+07,-2.18988e+07,0.0234282
-2.19135e+07,-2.19245e+07,0.0234704
-2.19398e+07,-2.19513e+07,0.0236346
-2.19671e+07,-2.19791e+07,0.023703
-2.19955e+07,-2.2008e+07,0.0236742
-2.20251e+07,-2.20381e+07,0.0238937
-2.20558e+07,-2.20693e+07,0.0240112
-2.20878e+07,-2.21018e+07,0.0241393
-2.2121e+07,-2.21354e+07,0.0241823
-2.21555e+07,-2.21705e+07,0.0243467
-2.21914e+07,-2.22068e+07,0.024516
-2.22287e+07,-2.22446e+07,0.0246083
-2.22675e+07,-2.22838e+07,0.0248802
-2.23079e+07,-2.23246e+07,0.0250356
-2.23498e+07,-2.2367e+07,0.025334
-2.23934e+07,-2.2411e+07,0.0256539
-2.24388e+07,-2.24568e+07,0.0259324
-2.24859e+07,-2.25043e+07,0.0262932
-2.2535e+07,-2.25538e+07,0.0266147
-2.25861e+07,-2.26052e+07,0.0268779
-2.26393e+07,-2.26587e+07,0.0271535
-2.26946e+07,-2.27143e+07,0.0275914
-2.27523e+07,-2.27722e+07,0.0280171
-2.28124e+07,-2.28325e+07,0.0283576
-2.2875e+07,-2.28952e+07,0.0289589
-2.29402e+07,-2.29606e+07,0.0294139
-2.30083e+07,-2.30288e+07,0.029873
-2.30793e+07,-2.30998e+07,0.0302964
-2.31534e+07,-2.31739e+07,0.0307095
-2.32309e+07,-2.32513e+07,0.0313234
-2.33118e+07,-2.3332e+07,0.031719
-2.33964e+07,-2.34163e+07,0.0322703
-2.34849e+07,-2.35045e+07,0.0328239
-2.35775e+07,-2.35966e+07,0.0332474
-2.36746e+07,-2.3693e+07,0.0337041
-2.37763e+07,-2.3794e+07,0.0343902
-2.38831e+07,-2.38997e+07,0.0348834
-2.39951e+07,-2.40106e+07,0.0353406
-2.41128e+07,-2.41269e+07,0.0358971
-2.42366e+07,-2.42489e+07,0.0363994
-2.43668e+07,-2.43772e+07,0.0368784
-2.45041e+07,-2.45121e+07,0.0371396
-2.46488e+07,-2.46541e+07,0.0378427
-2.48014e+07,-2.48037e+07,0.0387173
-2.49627e+07,-2.49614e+07,0.0392862
-2.51332e+07,-2.51279e+07,0.0400804
-2.53138e+07,-2.53038e+07,0.0407665
-2.55051e+07,-2.54898e+07,0.0412045
-2.57083e+07,-2.56868e+07,0.0419185
-2.59242e+07,-2.58957e+07,0.0421924
-2.61541e+07,-2.61174e+07,0.0426763
-2.63991e+07,-2.63531e+07,0.0432142
-2.66607e+07,-2.6604e+07,0.0438724
-2.69403e+07,-2.68715e+07,0.0443129
-2.72399e+07,-2.7157e+07,0.0448568
-2.75613e+07,-2.74624e+07,0.0454408
-2.79069e+07,-2.77895e+07,0.0459306
-2.82791e+07,-2.81406e+07,0.0464042
-2.86808e+07,-2.85181e+07,0.0471585
-2.91155e+07,-2.89248e+07,0.047512
-2.95868e+07,-2.93639e+07,0.0478772
-3.00993e+07,-2.98391e+07,0.0481991
-3.0658e+07,-3.03547e+07,0.0484174
-3.12688e+07,-3.09153e+07,0.0489084
-3.19384e+07,-3.15268e+07,0.0490954
-3.26751e+07,-3.21956e+07,0.0494884
-3.34881e+07,-3.29294e+07,0.0500001
-3.43889e+07,-3.37373e+07,0.0501937
-3.5391e+07,-3.463e+07,0.050568
-3.65108e+07,-3.56202e+07,0.0504577
-3.77683e+07,-3.67233e+07,0.0502921
-3.91879e+07,-3.79579e+07,0.0496755
-4.08e+07,-3.93466e+07,0.0489949
-4.26429e+07,-4.09175e+07,0.0479142
-4.47651e+07,-4.27055e+07,0.0470418
-4.72295e+07,-4.47548e+07,0.0461195
-5.0119e+07,-4.7122e+07,0.0457989
-5.35462e+07,-4.98811e+07,0.0460118
-5.76675e+07,-5.31308e+07,0.0476983
-6.27089e+07,-5.70062e+07,0.0510383
-6.90149e+07,-6.16988e+07,0.0571041
-7.71499e+07,-6.74917e+07,0.06717
-8.81499e+07,-7.483e+07,0.0825235
-1.0432e+08,-8.44803e+07,0.106272
-1.32415e+08,-9.79813e+07,0.144704
-1.83187e+08,-1.19725e+08,0.212114
-2.37683e+08,-1.67548e+08,0.33951
-2.73626e+08,-2.27557e+08,0.562719
-2.94056e+08,-2.72864e+08,0.73794
-3.02707e+08,-2.98493e+08,0.824224
-3.02479e+08,-3.11692e+08,0.876355
-2.96969e+08,-3.13833e+08,0.890196
-2.88509e+08,-3.09507e+08,0.879541
-2.75986e+08,-3.0241e+08,0.863989
-2.60964e+08,-2.90642e+08,0.843027
-2.4295e+08,-2.75945e+08,0.808647
-2.22755e+08,-2.58396e+08,0.790948
-2.01568e+08,-2.37648e+08,0.702916
-1.80084e+08,-2.1578e+08,0.669836
-1.57564e+08,-1.93478e+08,0.623777
-1.34996e+08,-1.70308e+08,0.552682
-1.11513e+08,-1.46141e+08,0.478362
-9.71217e+07,-1.20434e+08,0.274977
-8.70444e+07,-1.03525e+08,0.100941
-7.91209e+07,-9.22683e+07,0.0604076
-7.26343e+07,-8.35397e+07,0.0413378
-6.72004e+07,-7.64453e+07,0.0307265
-6.25757e+07,-7.05306e+07,0.0242981
-5.85952e+07,-6.5511e+07,0.0204754
-5.51361e+07,-6.12005e+07,0.0173761
-5.21086e+07,-5.74597e+07,0.0156201
-4.94421e+07,-5.41908e+07,0.0147551
-4.70824e+07,-5.13168e+07,0.0143212
-4.49841e+07,-4.8777e+07,0.0137227
-4.31124e+07,-4.6521e+07,0.0129817
-4.14375e+07,-4.45099e+07,0.0124536
-3.99336e+07,-4.27117e+07,0.0119434
-3.85808e+07,-4.10983e+07,0.0120228
-3.73593e+07,-3.9648e+07,0.0121926
-3.62552e+07,-3.83398e+07,0.0118821
-3.52553e+07,-3.71575e+07,0.011657
-3.43471e+07,-3.6087e+07,0.0112851
-3.35218e+07,-3.51147e+07,0.0109588
-3.27699e+07,-3.42309e+07,0.0113583
-3.20836e+07,-3.34259e+07,0.0116875
-3.14554e+07,-3.26912e+07,0.0111938
-3.08801e+07,-3.20185e+07,0.0101132
-3.03523e+07,-3.14024e+07,0.00948863
-2.98668e+07,-3.08369e+07,0.00949694
-2.94193e+07,-3.03167e+07,0.00956358
-2.90064e+07,-2.98373e+07,0.00970374
-2.86246e+07,-2.9395e+07,0.00976125
-2.82711e+07,-2.8986e+07,0.00966349
-2.79432e+07,-2.86074e+07,0.00943424
-2.76388e+07,-2.82559e+07,0.00917441
-2.73558e+07,-2.79296e+07,0.00897518
-2.70926e+07,-2.76261e+07,0.00894211
-2.68473e+07,-2.73435e+07,0.00902153
-2.66185e+07,-2.708e+07,0.00917097
-2.6405e+07,-2.6834e+07,0.00946104
-2.62054e+07,-2.6604e+07,0.0096961
-2.60187e+07,-2.6389e+07,0.00998966
-2.5844e+07,-2.61876e+07,0.0102621
-2.56804e+07,-2.5999e+07,0.010629
-2.55272e+07,-2.58221e+07,0.0109741
-2.53835e+07,-2.56561e+07,0.0112782
-2.52489e+07,-2.55004e+07,0.0115664
-2.51227e+07,-2.53541e+07,0.0118403
-2.50045e+07,-2.52167e+07,0.0121287
-2.48936e+07,-2.50877e+07,0.0124054
-2.47898e+07,-2.49665e+07,0.0127095
-2.46926e+07,-2.48527e+07,0.0129963
-2.46017e+07,-2.47458e+07,0.0132375
-2.45168e+07,-2.46455e+07,0.0135694
-2.44375e+07,-2.45514e+07,0.0137145
-2.43636e+07,-2.44632e+07,0.0139611
-2.42949e+07,-2.43806e+07,0.0141779
-2.42312e+07,-2.43033e+07,0.0144109
-2.41722e+07,-2.42312e+07,0.0146949
-2.41179e+07,-2.4164e+07,0.0150069
-2.4068e+07,-2.41015e+07,0.0152506
-2.40225e+07,-2.40435e+07,0.0155731
-2.39812e+07,-2.39898e+07,0.0159856
-2.39441e+07,-2.39405e+07,0.0164415
-2.3911e+07,-2.38952e+07,0.0168882
-2.38818e+07,-2.38539e+07,0.0174196
-2.38566e+07,-2.38165e+07,0.0179585
-2.38353e+07,-2.37829e+07,0.0184795
-2.38178e+07,-2.3753e+07,0.0190038
-2.38042e+07,-2.37269e+07,0.0195275
-2.37944e+07,-2.37044e+07,0.0200928
-2.37885e+07,-2.36856e+07,0.020701
-2.37864e+07,-2.36703e+07,0.0212987
-2.37883e+07,-2.36587e+07,0.0218377
-2.37942e+07,-2.36506e+07,0.0224986
-2.38043e+07,-2.36462e+07,0.023095
-2.38185e+07,-2.36455e+07,0.0236987
-2.3837e+07,-2.36484e+07,0.0242818
-2.38598e+07,-2.36552e+07,0.0249038
-2.38874e+07,-2.36658e+07,0.0254862
-2.39199e+07,-2.36804e+07,0.0262786
-2.39574e+07,-2.36991e+07,0.0270094
-2.40003e+07,-2.37219e+07,0.0277348
-2.40486e+07,-2.37492e+07,0.0284038
-2.41029e+07,-2.3781e+07,0.0291315
-2.41636e+07,-2.38175e+07,0.0299946
-2.42311e+07,-2.3859e+07,0.0308772
-2.43058e+07,-2.39058e+07,0.0317771
-2.43884e+07,-2.39582e+07,0.0326823
-2.44796e+07,-2.40165e+07,0.0336286
-2.45799e+07,-2.40811e+07,0.0346427
-2.46903e+07,-2.41524e+07,0.0357265
-2.4812e+07,-2.4231e+07,0.0368477
-2.4946e+07,-2.43175e+07,0.0380818
-2.50938e+07,-2.44126e+07,0.0394106
-2.52572e+07,-2.45169e+07,0.0407863
-2.5438e+07,-2.46315e+07,0.0423999
-2.56384e+07,-2.47575e+07,0.0441109
-2.58609e+07,-2.48961e+07,0.046023
-2.61091e+07,-2.50488e+07,0.0479426
-2.63872e+07,-2.52175e+07,0.0504317
-2.6699e+07,-2.54045e+07,0.0529621
-2.70515e+07,-2.56127e+07,0.0558695
-2.74512e+07,-2.58458e+07,0.0590843
-2.79065e+07,-2.61086e+07,0.0627708
-2.84239e+07,-2.64083e+07,0.0669518
-2.90115e+07,-2.67553e+07,0.0716042
-2.9677e+07,-2.71635e+07,0.0770083
-3.04258e+07,-2.76507e+07,0.0830584
-3.1254e+07,-2.82337e+07,0.0898546
-3.2147e+07,-2.89069e+07,0.0973708
-3.30821e+07,-2.96806e+07,0.105256
-3.40282e+07,-3.05615e+07,0.11429
-3.49768e+07,-3.15305e+07,0.124627
-3.59123e+07,-3.25549e+07,0.135134
-3.68091e+07,-3.36194e+07,0.14688
-3.76829e+07,-3.46585e+07,0.159904
-3.85388e+07,-3.56657e+07,0.173334
-3.93562e+07,-3.66305e+07,0.186367
-4.01214e+07,-3.75577e+07,0.198367
-4.08521e+07,-3.84418e+07,0.208385
-4.15364e+07,-3.92744e+07,0.2184
-4.2168e+07,-4.00674e+07,0.226762
-4.27478e+07,-4.08038e+07,0.232375
-4.32662e+07,-4.1483e+07,0.239328
-4.37183e+07,-4.21076e+07,0.246844
-4.41116e+07,-4.26724e+07,0.25421
-4.44376e+07,-4.31856e+07,0.2611
-4.46907e+07,-4.36752e+07,0.268285
-4.48488e+07,-4.41175e+07,0.273243
-4.49212e+07,-4.44972e+07,0.277396
-4.49432e+07,-4.48334e+07,0.283253
-4.49454e+07,-4.51221e+07,0.293655
-4.49257e+07,-4.53464e+07,0.293107
-4.48739e+07,-4.54645e+07,0.29684
-4.47995e+07,-4.553e+07,0.295569
-4.47032e+07,-4.55459e+07,0.29514
-4.45753e+07,-4.55362e+07,0.295946
-4.44194e+07,-4.54878e+07,0.2973
-4.42239e+07,-4.54139e+07,0.298763
-4.40051e+07,-4.53228e+07,0.299355
-4.37867e+07,-4.52066e+07,0.296251
-4.35873e+07,-4.50603e+07,0.294898
-4.34127e+07,-4.48808e+07,0.290349
-4.32229e+07,-4.46603e+07,0.292269
-4.30133e+07,-4.44337e+07,0.285893
-4.2781e+07,-4.41941e+07,0.280621
-4.25117e+07,-4.39759e+07,0.281587
-4.22265e+07,-4.37799e+07,0.281066
-4.19446e+07,-4.35661e+07,0.282956
-4.16879e+07,-4.33309e+07,0.280792
-4.14373e+07,-4.3072e+07,0.280573
-4.11906e+07,-4.2773e+07,0.273171
-4.09389e+07,-4.24647e+07,0.264278
