sys_energy,sys_energy_ap,avg_acc_err
-2.14766e+07,-2.14766e+07,nan
-2.14764e+07,-2.14764e+07,0.0094971
-2.1477e+07,-2.1477e+07,0.00949745
-2.1478e+07,-2.1478e+07,0.00950384
-2.14796e+07,-2.14797e+07,0.00951952
-2.14817e+07,-2.14818e+07,0.00952708
-2.14844e+07,-2.14845e+07,0.00954498
-2.14876e+07,-2.14877e+07,0.00955572
-2.14913e+07,-2.14915e+07,0.0095629
-2.14956e+07,-2.14958e+07,0.00955029
-2.15004e+07,-2.15007e+07,0.0095706
-2.15058e+07,-2.15062e+07,0.00955273
-2.15117e+07,-2.15122e+07,0.00957261
-2.15182e+07,-2.15188e+07,0.00958437
-2.15253e+07,-2.15259e+07,0.00959636
-2.15329e+07,-2.15336e+07,0.00962519
-2.15411e+07,-2.1542e+07,0.00964232
-2.155e+07,-2.15509e+07,0.00970234
-2.15594e+07,-2.15604e+07,0.00970524
-2.15694e+07,-2.15706e+07,0.00976202
-2.15801e+07,-2.15813e+07,0.0097438
-2.15913e+07,-2.15928e+07,0.00979818
-2.16033e+07,-2.16048e+07,0.00979279
-2.16158e+07,-2.16175e+07,0.00983993
-2.16291e+07,-2.16309e+07,0.00984566
-2.1643e+07,-2.1645e+07,0.00982235
-2.16576e+07,-2.16598e+07,0.00991348
-2.1673e+07,-2.16753e+07,0.00992162
-2.1689e+07,-2.16916e+07,0.00994905
-2.17058e+07,-2.17086e+07,0.0099598
-2.17234e+07,-2.17263e+07,0.00997089
-2.17418e+07,-2.17449e+07,0.0100135
-2.1761e+07,-2.17642e+07,0.0100159
-2.1781e+07,-2.17844e+07,0.0100862
-2.18018e+07,-2.18055e+07,0.0101629
-2.18235e+07,-2.18274e+07,0.0101848
-2.18462e+07,-2.18503e+07,0.0101756
-2.18697e+07,-2.18741e+07,0.0101907
-2.18943e+07,-2.18988e+07,0.0102816
-2.19198e+07,-2.19245e+07,0.0102847
-2.19463e+07,-2.19513e+07,0.0103519
-2.19739e+07,-2.19791e+07,0.0103456
-2.20026e+07,-2.2008e+07,0.0103791
-2.20324e+07,-2.20381e+07,0.0104335
-2.20634e+07,-2.20693e+07,0.0104999
-2.20956e+07,-2.21017e+07,0.0105269
-2.21291e+07,-2.21354e+07,0.0105324
-2.21639e+07,-2.21705e+07,0.010623
-2.22e+07,-2.22068e+07,0.0106537
-2.22376e+07,-2.22446e+07,0.0107285
-2.22766e+07,-2.22838e+07,0.0108131
-2.23172e+07,-2.23246e+07,0.0109009
-2.23593e+07,-2.2367e+07,0.0110152
-2.24031e+07,-2.2411e+07,0.0111368
-2.24487e+07,-2.24568e+07,0.0112503
-2.2496e+07,-2.25043e+07,0.0113224
-2.25453e+07,-2.25538e+07,0.0114766
-2.25965e+07,-2.26052e+07,0.0116278
-2.26498e+07,-2.26587e+07,0.0117142
-2.27053e+07,-2.27143e+07,0.0118609
-2.2763e+07,-2.27722e+07,0.0120408
-2.28232e+07,-2.28325e+07,0.0121701
-2.28858e+07,-2.28952e+07,0.0123879
-2.29511e+07,-2.29606e+07,0.0125915
-2.30192e+07,-2.30288e+07,0.0128219
-2.30902e+07,-2.30998e+07,0.0129313
-2.31642e+07,-2.31739e+07,0.0131389
-2.32415e+07,-2.32513e+07,0.0133416
-2.33223e+07,-2.3332e+07,0.013547
-2.34067e+07,-2.34163e+07,0.0136905
-2.34949e+07,-2.35045e+07,0.0138954
-2.35872e+07,-2.35966e+07,0.0140834
-2.36839e+07,-2.3693e+07,0.014265
-2.37852e+07,-2.3794e+07,0.0143755
-2.38913e+07,-2.38997e+07,0.0146635
-2.40027e+07,-2.40106e+07,0.0148668
-2.41195e+07,-2.41268e+07,0.0150112
-2.42424e+07,-2.42489e+07,0.0152101
-2.43715e+07,-2.43772e+07,0.0153529
-2.45075e+07,-2.45121e+07,0.0154297
-2.46507e+07,-2.46541e+07,0.0157589
-2.48016e+07,-2.48037e+07,0.0161374
-2.49609e+07,-2.49614e+07,0.0165224
-2.51292e+07,-2.51279e+07,0.0169633
-2.53071e+07,-2.53038e+07,0.0174507
-2.54954e+07,-2.54898e+07,0.0178146
-2.5695e+07,-2.56868e+07,0.0180974
-2.59069e+07,-2.58957e+07,0.0183214
-2.61321e+07,-2.61174e+07,0.0186093
-2.63717e+07,-2.63531e+07,0.0189669
-2.66271e+07,-2.6604e+07,0.019368
-2.68997e+07,-2.68715e+07,0.019714
-2.71911e+07,-2.7157e+07,0.020095
-2.75032e+07,-2.74624e+07,0.0203216
-2.7838e+07,-2.77895e+07,0.0207193
-2.81979e+07,-2.81406e+07,0.0209008
-2.85855e+07,-2.85181e+07,0.0212961
-2.90038e+07,-2.89248e+07,0.0216746
-2.94563e+07,-2.93639e+07,0.0219092
-2.9947e+07,-2.98391e+07,0.0221444
-3.04804e+07,-3.03547e+07,0.0223484
-3.10619e+07,-3.09153e+07,0.0225713
-3.16975e+07,-3.15268e+07,0.0227318
-3.23945e+07,-3.21956e+07,0.0227981
-3.31613e+07,-3.29294e+07,0.0229902
-3.40079e+07,-3.37373e+07,0.023154
-3.49462e+07,-3.463e+07,0.0232396
-3.59904e+07,-3.56202e+07,0.0232815
-3.71579e+07,-3.67233e+07,0.0231139
-3.84696e+07,-3.79579e+07,0.0228528
-3.99515e+07,-3.93466e+07,0.0223219
-4.16359e+07,-4.09175e+07,0.0216794
-4.35632e+07,-4.27055e+07,0.0212849
-4.57851e+07,-4.47548e+07,0.0210526
-4.83689e+07,-4.7122e+07,0.0209912
-5.14036e+07,-4.98811e+07,0.0213072
-5.50105e+07,-5.31308e+07,0.0219373
-5.93594e+07,-5.70062e+07,0.0234552
-6.46983e+07,-6.16988e+07,0.0259226
-7.14106e+07,-6.74917e+07,0.0299385
-8.01371e+07,-7.483e+07,0.0362286
-9.21051e+07,-8.44803e+07,0.0461748
-1.10348e+08,-9.79813e+07,0.0625558
-1.47163e+08,-1.19725e+08,0.0919845
-2.06854e+08,-1.67548e+08,0.149461
-2.55735e+08,-2.27557e+08,0.252519
-2.85028e+08,-2.72864e+08,0.333069
-3.01602e+08,-2.98493e+08,0.3701
-3.07005e+08,-3.11692e+08,0.39147
-3.0496e+08,-3.13833e+08,0.396325
-2.99293e+08,-3.09507e+08,0.390589
-2.89595e+08,-3.0241e+08,0.383976
-2.76194e+08,-2.90642e+08,0.375611
-2.60171e+08,-2.75945e+08,0.360371
-2.41124e+08,-2.58396e+08,0.352382
-2.20459e+08,-2.37648e+08,0.31344
-1.98803e+08,-2.1578e+08,0.298321
-1.76957e+08,-1.93478e+08,0.277724
-1.53865e+08,-1.70308e+08,0.245225
-1.30102e+08,-1.46141e+08,0.211471
-1.08275e+08,-1.20434e+08,0.123237
-9.53912e+07,-1.03525e+08,0.0486919
-8.58687e+07,-9.22683e+07,0.0310971
-7.82716e+07,-8.35397e+07,0.0216726
-7.20048e+07,-7.64453e+07,0.0154082
-6.67278e+07,-7.05306e+07,0.0110165
-6.22178e+07,-6.5511e+07,0.00848183
-5.83203e+07,-6.12005e+07,0.00696747
-5.49233e+07,-5.74597e+07,0.00626713
-5.19447e+07,-5.41908e+07,0.00589345
-4.93163e+07,-5.13168e+07,0.00564068
-4.69873e+07,-4.8777e+07,0.00540841
-4.49148e+07,-4.6521e+07,0.0050364
-4.30645e+07,-4.45099e+07,0.00469637
-4.14078e+07,-4.27117e+07,0.00437088
-3.9919e+07,-4.10983e+07,0.00404406
-3.85791e+07,-3.9648e+07,0.00386708
-3.73692e+07,-3.83398e+07,0.00367744
-3.62744e+07,-3.71575e+07,0.00332788
-3.52817e+07,-3.6087e+07,0.00313862
-3.43795e+07,-3.51147e+07,0.00313824
-3.35586e+07,-3.42309e+07,0.00322984
-3.28097e+07,-3.34259e+07,0.00356113
-3.2125e+07,-3.26912e+07,0.00361408
-3.1498e+07,-3.20185e+07,0.00328813
-3.09232e+07,-3.14024e+07,0.0029394
-3.03956e+07,-3.08369e+07,0.00290181
-2.99097e+07,-3.03167e+07,0.00300075
-2.94617e+07,-2.98373e+07,0.00304959
-2.90479e+07,-2.9395e+07,0.00311228
-2.86652e+07,-2.8986e+07,0.00313237
-2.83105e+07,-2.86074e+07,0.00316688
-2.79813e+07,-2.82559e+07,0.00324423
-2.76755e+07,-2.79296e+07,0.00328859
-2.7391e+07,-2.76261e+07,0.00339044
-2.71261e+07,-2.73435e+07,0.00349662
-2.6879e+07,-2.708e+07,0.0036268
-2.66484e+07,-2.6834e+07,0.00377587
-2.64329e+07,-2.6604e+07,0.00386974
-2.62313e+07,-2.6389e+07,0.00402333
-2.60426e+07,-2.61876e+07,0.00415596
-2.58659e+07,-2.5999e+07,0.00432367
-2.57003e+07,-2.58221e+07,0.00444517
-2.55451e+07,-2.56561e+07,0.00459305
-2.53994e+07,-2.55004e+07,0.00471587
-2.52628e+07,-2.53541e+07,0.00490943
-2.51346e+07,-2.52167e+07,0.00509661
-2.50144e+07,-2.50877e+07,0.00532144
-2.49017e+07,-2.49665e+07,0.00550723
-2.47959e+07,-2.48527e+07,0.00569854
-2.46968e+07,-2.47458e+07,0.00592248
-2.4604e+07,-2.46455e+07,0.00612141
-2.45172e+07,-2.45514e+07,0.00626149
-2.4436e+07,-2.44632e+07,0.00641418
-2.43603e+07,-2.43806e+07,0.00658663
-2.42897e+07,-2.43033e+07,0.00673569
-2.42241e+07,-2.42312e+07,0.00692787
