sys_energy,sys_energy_ap,avg_acc_err
-1.34553e+08,-1.34553e+08,nan
-1.34553e+08,-1.34553e+08,0.000229236
-1.34554e+08,-1.34554e+08,0.000229642
-1.34555e+08,-1.34556e+08,0.000229593
-1.34558e+08,-1.34558e+08,0.00022918
-1.34561e+08,-1.34561e+08,0.000228383
-1.34566e+08,-1.34566e+08,0.000227928
-1.34571e+08,-1.34571e+08,0.000227731
-1.34577e+08,-1.34577e+08,0.000230457
-1.34584e+08,-1.34584e+08,0.000227924
-1.34591e+08,-1.34591e+08,0.000226581
-1.346e+08,-1.346e+08,0.000224131
-1.34609e+08,-1.34609e+08,0.000220223
-1.34619e+08,-1.34619e+08,0.000220602
-1.3463e+08,-1.34631e+08,0.000220851
-1.34642e+08,-1.34643e+08,0.000221287
-1.34655e+08,-1.34655e+08,0.000222384
-1.34669e+08,-1.34669e+08,0.000220227
-1.34684e+08,-1.34684e+08,0.000218877
-1.34699e+08,-1.34699e+08,0.000211291
-1.34715e+08,-1.34716e+08,0.000207822
-1.34733e+08,-1.34733e+08,0.000199639
-1.34751e+08,-1.34751e+08,0.000200216
-1.3477e+08,-1.3477e+08,0.000202631
-1.3479e+08,-1.3479e+08,0.000200123
-1.34811e+08,-1.34811e+08,0.00019524
-1.34832e+08,-1.34833e+08,0.00019236
-1.34855e+08,-1.34855e+08,0.000191746
-1.34879e+08,-1.34879e+08,0.0001877
-1.34903e+08,-1.34903e+08,0.000185824
-1.34929e+08,-1.34929e+08,0.000185018
-1.34955e+08,-1.34955e+08,0.000184091
-1.34982e+08,-1.34983e+08,0.00018708
-1.35011e+08,-1.35011e+08,0.000178198
-1.3504e+08,-1.3504e+08,0.000178205
-1.3507e+08,-1.3507e+08,0.000175557
-1.35101e+08,-1.35102e+08,0.00017596
-1.35134e+08,-1.35134e+08,0.000172279
-1.35167e+08,-1.35167e+08,0.000170955
-1.35201e+08,-1.35201e+08,0.000171393
-1.35236e+08,-1.35236e+08,0.000167918
-1.35272e+08,-1.35273e+08,0.000158445
-1.3531e+08,-1.3531e+08,0.000152801
-1.35348e+08,-1.35348e+08,0.000142158
-1.35387e+08,-1.35387e+08,0.000136333
-1.35427e+08,-1.35428e+08,0.000134912
-1.35469e+08,-1.35469e+08,0.000128643
