sys_energy,sys_energy_ap,avg_acc_err
-85.1157,-85.1157,nan
19.1346,-82.375,0.000754041
10.1213,-82.1916,1.31983
15.2556,-82.1183,1.43127
-82.3704,-82.085,1.42014
-83.5658,-82.0683,2.45759
-73.491,-82.0586,2.84835
-58.096,-82.0534,2.83193
44.2096,-82.0505,2.93762
63.789,-82.0513,1.23591
11.756,-82.0588,1.14295
17.6423,-82.0876,2.02845
29.63,-82.1862,1.97302
-9.99337,-82.483,1.81129
6.79004,-82.9197,3.07478
-7.24618,-83.0018,2.77722
9.45887,-82.8339,3.489
120.928,-82.6526,3.40492
45.334,-82.5099,1.37567
112.705,-82.4028,3.36381
162.52,-82.3223,1.93091
75.1943,-82.262,1.30231
76.063,-82.2171,3.27066
204.334,-82.1839,3.24293
102.588,-82.1609,1.12473
164.872,-82.1543,3.31147
178.182,-82.1896,1.80018
205.014,-82.3242,1.90139
230.602,-82.5207,1.49049
141.69,-82.5914,1.24208
174.03,-82.5615,3.16123
166.662,-82.5138,2.35157
209.166,-82.4639,2.95279
279.814,-82.4164,2.07655
206.797,-82.3757,1.15935
203.699,-82.3418,2.46733
288.924,-82.3119,2.64186
247.349,-82.2857,1.17585
200.824,-82.2651,1.97728
209.306,-82.2573,3.08967
213.116,-82.2881,2.96446
307.82,-82.3891,3.12329
267.819,-82.4936,1.38197
239.393,-82.5137,2.35324
332.365,-82.4869,3.0243
301.561,-82.4534,1.33933
295.539,-82.4264,2.10145
301.669,-82.4007,2.29817
355.525,-82.3744,2.28766
302.111,-82.3474,1.38805
280.357,-82.3224,2.62197
319.879,-82.3028,2.96215
302.622,-82.2905,2.40121
395.983,-82.2921,2.90109
314.78,-82.3295,1.29479
319.311,-82.4119,2.97337
388.342,-82.4697,2.88602
372.182,-82.4715,1.61437
346.451,-82.4501,2.19753
336.404,-82.4237,2.63672
347.699,-82.399,2.9934
352.059,-82.3823,2.80297
356.677,-82.3685,2.92068
382.916,-82.3543,2.88795
368.153,-82.3391,2.67211
374.72,-82.3257,2.956
377.945,-82.3161,2.91023
399.943,-82.3226,2.90342
399.605,-82.3657,2.65384
403.188,-82.4281,2.70841
448.086,-82.4546,2.58806
400.84,-82.4463,2.01254
494.097,-82.4293,2.92043
423.075,-82.4105,1.34838
415.403,-82.3909,2.71906
516.663,-82.3723,2.89428
452.729,-82.3585,1.16722
508.349,-82.3499,2.3307
511.96,-82.3401,1.31056
520.393,-82.3307,1.33605
435.709,-82.3294,1.26777
500.578,-82.3488,2.79134
438.817,-82.3951,1.63512
439.99,-82.4323,2.92233
447.489,-82.436,2.97089
498.235,-82.4238,2.90294
554.87,-82.4108,2.07466
470.863,-82.3996,1.17703
461.14,-82.3858,2.7507
565.958,-82.371,2.79363
482.381,-82.3571,1.14113
494.987,-82.3469,2.53331
465.073,-82.3427,2.42522
567.531,-82.3427,2.9237
471.754,-82.3496,1.18001
504.06,-82.3768,2.98461
570.831,-82.4147,2.36106
527.562,-82.4327,1.28527
490.58,-82.4281,2.3002
516.053,-82.4142,2.91943
498.604,-82.3989,2.49582
520.402,-82.3858,2.95853
520.368,-82.3735,2.55447
506.324,-82.3622,2.75372
554.813,-82.3539,2.96665
612.098,-82.3448,1.9674
524.224,-82.3385,1.2427
516.026,-82.3414,2.75572
