sys_energy,sys_energy_ap,avg_acc_err
-85.1157,-85.1157,nan
-82.3737,-82.375,0.00118175
-82.1885,-82.189,0.00109326
-82.1146,-82.1146,0.00118788
-82.081,-82.0812,0.00122754
-82.0642,-82.0642,0.00126718
-82.0545,-82.0545,0.00127252
-82.049,-82.0492,0.0012851
-82.0466,-82.0467,0.00123074
-82.0466,-82.0469,0.00117969
-82.0543,-82.0544,0.00114706
-82.0822,-82.0823,0.0011313
-82.1822,-82.1817,0.00118195
-82.482,-82.4813,0.00128359
-82.9185,-82.9177,0.00132341
-82.9989,-82.9984,0.00131567
-82.8307,-82.8306,0.00122971
-82.6497,-82.6496,0.00105568
-82.5083,-82.5077,0.00104642
-82.4023,-82.4018,0.00104818
-82.3236,-82.323,0.00105927
-82.2649,-82.2643,0.00109777
-82.2207,-82.2204,0.00112841
-82.1888,-82.1884,0.00115487
-82.1669,-82.1665,0.00118225
-82.1606,-82.1604,0.00119706
-82.1965,-82.1966,0.00114712
-82.3323,-82.3322,0.00120165
-82.5297,-82.5294,0.00121945
-82.5984,-82.5987,0.00135729
-82.5688,-82.5688,0.00138685
-82.5198,-82.5199,0.00135547
-82.4692,-82.4694,0.00132923
-82.4206,-82.421,0.00129826
-82.3792,-82.3794,0.00112543
-82.345,-82.3453,0.00113623
-82.3139,-82.314,0.00108234
-82.288,-82.2882,0.00106228
-82.267,-82.267,0.00106661
-82.2592,-82.2592,0.00105409
-82.2897,-82.2898,0.00103438
-82.3908,-82.3911,0.00109683
-82.4951,-82.4952,0.00116661
-82.5151,-82.5153,0.0011953
-82.4887,-82.4887,0.00116212
-82.4546,-82.4546,0.00118348
-82.4272,-82.4274,0.00115256
-82.4014,-82.4017,0.00115408
-82.3738,-82.3742,0.00114576
-82.3464,-82.3465,0.00113914
-82.3212,-82.3213,0.00112037
-82.3014,-82.3016,0.00111447
-82.2887,-82.2888,0.00111881
-82.2899,-82.2901,0.00115265
-82.327,-82.3274,0.00117632
-82.4086,-82.4088,0.00119734
-82.4655,-82.4659,0.0012354
-82.4676,-82.4677,0.00126339
-82.4463,-82.4463,0.0012732
-82.4191,-82.4192,0.00129235
-82.3943,-82.3945,0.00125756
-82.3767,-82.377,0.00126912
-82.3626,-82.363,0.00123282
-82.3472,-82.3476,0.00126953
-82.3311,-82.3316,0.00124173
-82.3163,-82.3167,0.00125665
-82.3065,-82.3069,0.00123546
-82.312,-82.3122,0.00123753
-82.3545,-82.3547,0.00125624
-82.416,-82.4162,0.00123333
-82.442,-82.4424,0.0012719
-82.4337,-82.4341,0.00130496
-82.4165,-82.4169,0.00130148
-82.3972,-82.3976,0.00129559
-82.3767,-82.3771,0.00127535
-82.3572,-82.3577,0.00127289
-82.3425,-82.3429,0.00124543
-82.3324,-82.3328,0.00120666
-82.3218,-82.3224,0.00121792
-82.3121,-82.3125,0.00121634
-82.3098,-82.3103,0.00119016
-82.3276,-82.3282,0.00119405
-82.3718,-82.3722,0.0011964
-82.4082,-82.4085,0.00120812
-82.4113,-82.4117,0.00120147
-82.3993,-82.3998,0.00124316
-82.3852,-82.3857,0.00128753
-82.3739,-82.3741,0.00121556
-82.3593,-82.3596,0.00118225
-82.3439,-82.3443,0.00116226
-82.3297,-82.3299,0.00116392
-82.3189,-82.3193,0.00115217
-82.3134,-82.3136,0.00113333
-82.3126,-82.3129,0.00113922
-82.3191,-82.3195,0.0011218
-82.345,-82.3453,0.00110403
-82.382,-82.3822,0.00114032
-82.3986,-82.3988,0.00115206
-82.3945,-82.3948,0.00113544
-82.3819,-82.3822,0.00113473
-82.3657,-82.3661,0.00113321
-82.352,-82.3525,0.00114099
-82.3381,-82.3386,0.00155124
-82.3263,-82.3266,0.00112715
-82.3173,-82.3176,0.00111009
-82.3079,-82.308,0.00109629
-82.301,-82.3015,0.00114601
-82.3023,-82.3027,0.00110542
-82.3204,-82.3208,0.00111936
-82.352,-82.3521,0.00110768
-82.3784,-82.3787,0.0011259
-82.3838,-82.3841,0.00114414
-82.3769,-82.3773,0.00115696
-82.3656,-82.3657,0.00115349
-82.3538,-82.354,0.00118873
-82.3459,-82.346,0.00116085
-82.3374,-82.3378,0.00118346
-82.3241,-82.3247,0.00116916
-82.311,-82.3115,0.00115766
-82.3011,-82.3016,0.00112388
-82.2962,-82.2964,0.00114213
-82.3019,-82.3022,0.00113583
-82.3237,-82.3242,0.00116705
-82.3506,-82.3512,0.00116793
-82.3656,-82.3661,0.00115161
-82.3615,-82.3618,0.00115623
-82.3516,-82.3521,0.00115686
-82.3423,-82.3428,0.00117041
-82.3321,-82.3324,0.00112961
-82.3237,-82.3242,0.00120397
