sys_energy,sys_energy_ap,avg_acc_err
-1.0733e+09,-1.0733e+09,nan
-1.0733e+09,-1.0733e+09,0.00232676
-1.07332e+09,-1.07332e+09,0.00233689
-1.07338e+09,-1.07337e+09,0.00234157
-1.07345e+09,-1.07343e+09,0.00233519
-1.07354e+09,-1.07352e+09,0.0023394
-1.07365e+09,-1.07363e+09,0.00233084
-1.0738e+09,-1.07377e+09,0.00232877
-1.07397e+09,-1.07392e+09,0.00233668
-1.07417e+09,-1.07412e+09,0.00234112
-1.07439e+09,-1.07432e+09,0.0023592
-1.07463e+09,-1.07454e+09,0.00237491
-1.07493e+09,-1.07479e+09,0.00238012
-1.07526e+09,-1.07506e+09,0.00237167
-1.07558e+09,-1.07536e+09,0.00237487
-1.0759e+09,-1.07568e+09,0.00239338
-1.07629e+09,-1.07603e+09,0.00239388
-1.07669e+09,-1.0764e+09,0.00238869
-1.07714e+09,-1.07679e+09,0.00238197
-1.07757e+09,-1.07721e+09,0.00239075
-1.07804e+09,-1.07766e+09,0.00239487
-1.07854e+09,-1.07814e+09,0.00236308
-1.0791e+09,-1.07864e+09,0.00236322
-1.07963e+09,-1.07917e+09,0.00238931
-1.08019e+09,-1.07973e+09,0.00237681
-1.08079e+09,-1.08034e+09,0.00235777
-1.08142e+09,-1.08096e+09,0.0023718
-1.08207e+09,-1.08162e+09,0.00238461
-1.08276e+09,-1.08231e+09,0.00238889
-1.08349e+09,-1.08302e+09,0.00239748
-1.08428e+09,-1.08377e+09,0.00238607
-1.0852e+09,-1.08456e+09,0.00239577
-1.08607e+09,-1.08538e+09,0.00239935
-1.08697e+09,-1.08624e+09,0.00240995
-1.08798e+09,-1.08713e+09,0.00239499
-1.08905e+09,-1.08807e+09,0.00242529
-1.09004e+09,-1.08904e+09,0.00244946
-1.09105e+09,-1.09006e+09,0.00247511
-1.09211e+09,-1.09114e+09,0.00245993
-1.09326e+09,-1.09226e+09,0.00248588
-1.09435e+09,-1.09342e+09,0.00245826
-1.09532e+09,-1.09462e+09,0.00248773
-1.09643e+09,-1.09588e+09,0.00246964
-1.09762e+09,-1.09719e+09,0.00247449
-1.0989e+09,-1.09855e+09,0.00247055
-1.1003e+09,-1.09997e+09,0.00247866
-1.10176e+09,-1.10146e+09,0.00248618
-1.10329e+09,-1.10302e+09,0.00245473
-1.10488e+09,-1.10464e+09,0.0024462
-1.10654e+09,-1.10632e+09,0.00247917
-1.10829e+09,-1.10807e+09,0.00241979
-1.11012e+09,-1.1099e+09,0.00243489
-1.11204e+09,-1.11182e+09,0.00243788
-1.11403e+09,-1.11381e+09,0.00244251
-1.11616e+09,-1.11589e+09,0.00250202
-1.11834e+09,-1.11807e+09,0.00252408
-1.12063e+09,-1.12037e+09,0.00257687
-1.12299e+09,-1.12276e+09,0.00254713
-1.12547e+09,-1.12524e+09,0.00252129
-1.12808e+09,-1.12785e+09,0.00252632
-1.1308e+09,-1.1306e+09,0.00254579
-1.13366e+09,-1.13346e+09,0.00253067
-1.13669e+09,-1.13645e+09,0.00248345
-1.13987e+09,-1.1396e+09,0.0024982
-1.14322e+09,-1.1429e+09,0.00254743
-1.14673e+09,-1.14641e+09,0.0025166
-1.15042e+09,-1.15006e+09,0.00260492
-1.15431e+09,-1.15391e+09,0.00260244
-1.15842e+09,-1.15797e+09,0.00262412
-1.16276e+09,-1.16225e+09,0.0026829
-1.16735e+09,-1.16682e+09,0.00263149
-1.1722e+09,-1.1716e+09,0.00262982
-1.17734e+09,-1.17667e+09,0.00263378
-1.18276e+09,-1.18204e+09,0.00262347
-1.18854e+09,-1.18781e+09,0.00268943
-1.19472e+09,-1.194e+09,0.00264829
-1.20131e+09,-1.20047e+09,0.00268623
-1.20835e+09,-1.20738e+09,0.00273181
-1.21589e+09,-1.21478e+09,0.0028018
-1.22399e+09,-1.22276e+09,0.00278037
-1.2327e+09,-1.23137e+09,0.0028807
-1.24209e+09,-1.24056e+09,0.00286976
-1.25228e+09,-1.25057e+09,0.00291991
-1.26336e+09,-1.26134e+09,0.00286467
-1.27544e+09,-1.27316e+09,0.00288951
-1.28868e+09,-1.28612e+09,0.002928
-1.30325e+09,-1.30019e+09,0.00301925
-1.31937e+09,-1.31572e+09,0.00315867
-1.33733e+09,-1.33294e+09,0.00319672
-1.35764e+09,-1.35233e+09,0.00319945
-1.38047e+09,-1.37429e+09,0.00319634
-1.40606e+09,-1.39886e+09,0.00325933
-1.43558e+09,-1.42726e+09,0.00332074
-1.47022e+09,-1.46001e+09,0.00354234
-1.51136e+09,-1.49867e+09,0.00370358
-1.56174e+09,-1.54661e+09,0.00373203
-1.62556e+09,-1.60407e+09,0.00398309
-1.70753e+09,-1.67744e+09,0.00411057
-1.81923e+09,-1.77572e+09,0.00441207
-1.98512e+09,-1.91707e+09,0.00469514
-2.25417e+09,-inf,0.00512191
-2.84355e+09,-2.63174e+09,0.00564015
-4.37599e+09,-inf,0.00619241
-4.60696e+09,-5.41212e+09,0.00700776
-3.90717e+09,-4.18142e+09,0.00761359
-3.47118e+09,-3.60827e+09,0.00838594
-3.22733e+09,-3.29606e+09,0.00818651
-3.05441e+09,-3.099e+09,0.00822756
-2.90257e+09,-2.93326e+09,0.00843816
-2.74729e+09,-2.77345e+09,0.00852396
-2.62663e+09,-2.64703e+09,0.00855831
-2.55298e+09,-2.56675e+09,0.00865702
-2.47833e+09,-2.49563e+09,0.00887625
-2.41713e+09,-2.4284e+09,0.00922575
-2.37979e+09,-2.38786e+09,0.00921904
-2.32841e+09,-2.33839e+09,0.00918978
-2.27082e+09,-2.28001e+09,0.00894268
-2.22986e+09,-2.23668e+09,0.00890607
-2.19688e+09,-2.20035e+09,0.00893601
-2.16914e+09,-2.16929e+09,0.00933109
-2.14694e+09,-2.1489e+09,0.0100456
-2.11074e+09,-2.1149e+09,0.00998665
-2.07912e+09,-2.08186e+09,0.0101244
-2.05442e+09,-2.05619e+09,0.010237
-2.03384e+09,-2.03674e+09,0.0104802
-2.00553e+09,-2.01139e+09,0.0105482
-1.98456e+09,-1.98797e+09,0.0101466
-1.96634e+09,-1.96956e+09,0.0104756
-1.94747e+09,-1.95163e+09,0.0102344
-1.93285e+09,-1.93566e+09,0.0102971
-1.92303e+09,-1.9252e+09,0.0111304
-1.90782e+09,-1.91128e+09,0.0108609
-1.89053e+09,-1.89529e+09,0.0107799
-1.87446e+09,-1.87794e+09,0.0106079
-1.86304e+09,-1.86573e+09,0.0106936
-1.8543e+09,-1.85777e+09,0.0112783
-1.84239e+09,-1.84702e+09,0.0112535
-1.83114e+09,-1.83517e+09,0.0107953
-1.82091e+09,-1.82465e+09,0.0107692
-1.81039e+09,-1.81548e+09,0.0110823
-1.79786e+09,-1.80317e+09,0.0110405
-1.78735e+09,-1.79029e+09,0.0101544
-1.77819e+09,-1.7828e+09,0.0108333
-1.76627e+09,-1.771e+09,0.010335
-1.75929e+09,-1.76324e+09,0.0108495
-1.74764e+09,-1.75227e+09,0.0103083
-1.73783e+09,-1.74266e+09,0.010388
-1.72833e+09,-1.73213e+09,0.0101146
-1.72222e+09,-1.7255e+09,0.0106188
-1.71404e+09,-1.71782e+09,0.0107073
-1.70534e+09,-1.71044e+09,0.0107554
-1.69538e+09,-1.69975e+09,0.0102698
-1.684e+09,-1.68833e+09,0.00968757
-1.6761e+09,-1.6798e+09,0.00982219
-1.66935e+09,-1.67356e+09,0.0102915
-1.66118e+09,-1.66491e+09,0.00988822
-1.65557e+09,-1.65811e+09,0.00989602
-1.65235e+09,-1.65474e+09,0.010082
-1.64806e+09,-1.65055e+09,0.0105415
-1.64097e+09,-1.64391e+09,0.0102588
-1.63422e+09,-1.63738e+09,0.0102958
-1.62874e+09,-1.6313e+09,0.0100819
-1.6258e+09,-1.62808e+09,0.0104488
-1.61965e+09,-1.62245e+09,0.0106471
-1.61355e+09,-1.61704e+09,0.0103738
-1.60856e+09,-1.6104e+09,0.00981029
-1.60516e+09,-1.60758e+09,0.0101899
-1.60295e+09,-1.60401e+09,0.00993191
-1.60272e+09,-1.60357e+09,0.0109131
-1.5991e+09,-1.6015e+09,0.010552
-1.5981e+09,-1.59874e+09,0.0104746
-1.59733e+09,-1.59846e+09,0.0108427
-1.59505e+09,-1.59697e+09,0.010862
-1.59205e+09,-1.59402e+09,0.011132
-1.58925e+09,-1.59135e+09,0.0105061
-1.58588e+09,-1.5881e+09,0.0102508
-1.58406e+09,-1.58546e+09,0.0102043
-1.58298e+09,-1.58411e+09,0.0104019
-1.58125e+09,-1.58336e+09,0.0107386
-1.57878e+09,-1.58091e+09,0.0107147
-1.57585e+09,-1.57832e+09,0.0102639
-1.57406e+09,-1.57658e+09,0.010397
-1.57121e+09,-1.57314e+09,0.0104453
-1.56944e+09,-1.57202e+09,0.0104023
-1.5676e+09,-1.5694e+09,0.0100302
-1.56659e+09,-1.56885e+09,0.0101785
-1.56612e+09,-1.56748e+09,0.00991918
-1.56651e+09,-1.56765e+09,0.010167
-1.56841e+09,-1.56951e+09,0.0106095
-1.56875e+09,-1.57036e+09,0.0106637
-1.57037e+09,-1.5717e+09,0.0106921
-1.56756e+09,-1.57139e+09,0.0111186
-1.56849e+09,-1.56937e+09,0.00979342
-1.56844e+09,-1.57106e+09,0.0104819
-1.56939e+09,-1.5707e+09,0.00992662
-1.57104e+09,-1.57263e+09,0.0107244
-1.57357e+09,-1.57409e+09,0.00999707
-1.57803e+09,-1.57858e+09,0.0103792
-1.58344e+09,-1.58315e+09,0.0106629
-1.5868e+09,-1.58846e+09,0.011155
-1.59046e+09,-1.59141e+09,0.0112367
-1.59422e+09,-1.59574e+09,0.0110222
-1.59787e+09,-1.59847e+09,0.0105782
-1.60315e+09,-1.60306e+09,0.0105256
-1.60839e+09,-1.61018e+09,0.0115074
-1.61214e+09,-1.61307e+09,0.011113
-1.61788e+09,-1.61787e+09,0.0106132
-1.62222e+09,-1.62282e+09,0.0107445
-1.62679e+09,-1.62826e+09,0.0107426
-1.6327e+09,-1.63302e+09,0.010368
-1.64149e+09,-1.63994e+09,0.0106507
-1.64964e+09,-1.64806e+09,0.0102762
-1.66015e+09,-1.65882e+09,0.0110858
-1.67086e+09,-1.66855e+09,0.0105411
-1.68272e+09,-1.68004e+09,0.0108037
-1.6935e+09,-1.69206e+09,0.0109427
-1.70514e+09,-1.70147e+09,0.0102726
-1.72133e+09,-1.71623e+09,0.0103808
-1.73823e+09,-1.7345e+09,0.0107194
-1.75926e+09,-1.75269e+09,0.0106117
-1.78203e+09,-1.77437e+09,0.0109266
-1.80895e+09,-1.79714e+09,0.0108654
-1.83849e+09,-inf,0.0114026
-1.87942e+09,-inf,0.0113255
-1.92599e+09,-inf,0.0116214
-1.98422e+09,-1.94832e+09,0.0117254
-2.06278e+09,-2.0081e+09,0.01201
-2.17801e+09,-2.0918e+09,0.0116475
-2.36948e+09,-2.22975e+09,0.0124959
-2.73806e+09,-2.46121e+09,0.0124378
-3.46563e+09,-3.13828e+09,0.0129388
-3.73359e+09,-4.87412e+09,0.0132934
-3.54333e+09,-4.05538e+09,0.013807
-3.24216e+09,-3.49779e+09,0.014249
-3.05871e+09,-3.21825e+09,0.0143965
-2.92099e+09,-3.02737e+09,0.0152242
-2.78446e+09,-2.85963e+09,0.0151504
-2.71818e+09,-2.75805e+09,0.0154935
-2.67262e+09,-2.70734e+09,0.0160035
-2.61884e+09,-2.64877e+09,0.0164178
-2.55917e+09,-2.58872e+09,0.016542
-2.50916e+09,-2.53524e+09,0.0164637
-2.45936e+09,-2.4841e+09,0.0162926
-2.42109e+09,-2.44222e+09,0.0169533
-2.38096e+09,-2.40213e+09,0.0167905
-2.34202e+09,-2.35753e+09,0.0163909
-2.31338e+09,-2.32431e+09,0.0163978
-2.29665e+09,-2.30488e+09,0.0166125
-2.27464e+09,-2.28673e+09,0.016719
-2.24887e+09,-2.26001e+09,0.0169067
-2.23552e+09,-2.24301e+09,0.0168644
-2.22455e+09,-2.22903e+09,0.0176089
-2.21474e+09,-2.22041e+09,0.0178314
-2.19335e+09,-2.20223e+09,0.0177594
-2.18149e+09,-2.18797e+09,0.0180169
-2.15694e+09,-2.16956e+09,0.0181088
-2.1269e+09,-2.13975e+09,0.0180929
-2.10651e+09,-2.11485e+09,0.0174225
-2.0884e+09,-2.09629e+09,0.0170208
-2.07556e+09,-2.08194e+09,0.0176486
-2.0586e+09,-2.06608e+09,0.0171908
-2.04463e+09,-2.05054e+09,0.0172021
-2.03747e+09,-2.04015e+09,0.0176304
-2.02938e+09,-2.03231e+09,0.0177602
-2.02047e+09,-2.02623e+09,0.0182846
-2.00624e+09,-2.01442e+09,0.0185613
-1.99048e+09,-1.99855e+09,0.0186998
-1.9772e+09,-1.98458e+09,0.0185032
-1.96473e+09,-1.97164e+09,0.0180673
-1.95837e+09,-1.96275e+09,0.0184435
-1.95113e+09,-1.95672e+09,0.0184365
-1.94529e+09,-1.94902e+09,0.0190288
-1.93609e+09,-1.94295e+09,0.0197753
-1.9234e+09,-1.93201e+09,0.0191426
-1.91591e+09,-1.92144e+09,0.0189692
-1.90825e+09,-1.91448e+09,0.019467
-1.8986e+09,-1.90399e+09,0.0185799
-1.89253e+09,-1.89742e+09,0.0190871
-1.88593e+09,-1.89097e+09,0.0187649
-1.87842e+09,-1.88369e+09,0.0184441
-1.87267e+09,-1.8767e+09,0.0188214
-1.86788e+09,-1.87209e+09,0.0188248
-1.86094e+09,-1.86371e+09,0.0188375
-1.85702e+09,-1.85966e+09,0.0197935
-1.85241e+09,-1.8566e+09,0.0205774
-1.84416e+09,-1.8491e+09,0.0201311
-1.83367e+09,-1.83968e+09,0.019737
-1.82659e+09,-1.83125e+09,0.0196412
-1.82134e+09,-1.8254e+09,0.0197807
-1.8167e+09,-1.82125e+09,0.0205843
-1.81249e+09,-1.81586e+09,0.0195427
-1.80911e+09,-1.8117e+09,0.0196532
-1.80669e+09,-1.8087e+09,0.020035
-1.80449e+09,-1.80649e+09,0.0194778
-1.80144e+09,-1.80339e+09,0.0209367
-1.79841e+09,-1.80082e+09,0.0203997
-1.79442e+09,-1.79794e+09,0.0199871
-1.79261e+09,-1.79519e+09,0.0200005
-1.78966e+09,-1.7916e+09,0.0199333
-1.78602e+09,-1.78917e+09,0.0206753
-1.78307e+09,-1.78485e+09,0.0196893
-1.78218e+09,-1.78317e+09,0.0205069
-1.7796e+09,-1.78241e+09,0.0214846
-1.77812e+09,-1.77997e+09,0.0207494
-1.77528e+09,-1.77835e+09,0.0207535
-1.77213e+09,-1.77493e+09,0.0204938
-1.77114e+09,-1.773e+09,0.0197682
-1.77189e+09,-1.77199e+09,0.0204694
-1.77333e+09,-1.77373e+09,0.0207947
-1.77293e+09,-1.775e+09,0.0211986
-1.77048e+09,-1.77334e+09,0.0215986
-1.77007e+09,-1.77129e+09,0.0200321
-1.76892e+09,-1.77042e+09,0.0203848
-1.76674e+09,-1.76941e+09,0.0212649
-1.7643e+09,-1.76797e+09,0.0211293
-1.76195e+09,-1.76473e+09,0.0204535
-1.76014e+09,-1.76286e+09,0.0201819
-1.75882e+09,-1.76183e+09,0.020712
-1.7598e+09,-1.7615e+09,0.0200794
-1.76349e+09,-1.76364e+09,0.0198162
-1.76517e+09,-1.7654e+09,0.0203369
-1.76561e+09,-1.76566e+09,0.0207508
-1.76427e+09,-1.7666e+09,0.0210475
-1.76485e+09,-1.76587e+09,0.020075
-1.76962e+09,-1.76855e+09,0.0209174
-1.77371e+09,-1.77314e+09,0.0208389
-1.77831e+09,-1.77977e+09,0.0213307
-1.78195e+09,-1.78211e+09,0.020564
-1.78617e+09,-1.78669e+09,0.020779
-1.78757e+09,-1.78922e+09,0.0204326
-1.79268e+09,-1.79315e+09,0.0204919
-1.79779e+09,-1.79686e+09,0.0202753
-1.80283e+09,-1.8e+09,0.0197801
-1.80993e+09,-1.80623e+09,0.0202448
-1.81955e+09,-1.81469e+09,0.0201684
-1.82911e+09,-1.82374e+09,0.0207661
-1.83532e+09,-1.83123e+09,0.0212703
-1.84175e+09,-1.83689e+09,0.0210585
-1.8509e+09,-1.84424e+09,0.0202687
-1.86325e+09,-1.85242e+09,0.019987
-1.88062e+09,-1.86456e+09,0.0206651
-1.90385e+09,-1.88574e+09,0.0210712
-1.92405e+09,-1.90561e+09,0.0214805
-1.95003e+09,-1.92417e+09,0.0213784
-1.97667e+09,-1.9489e+09,0.0222385
-2.00894e+09,-1.97531e+09,0.0223171
-2.04907e+09,-2.00764e+09,0.0230973
-2.09878e+09,-2.0433e+09,0.0232371
-2.16671e+09,-2.09035e+09,0.0231599
-2.25691e+09,-2.15042e+09,0.0236908
-2.40378e+09,-2.23236e+09,0.0237569
-2.6629e+09,-2.35488e+09,0.0243243
-3.08936e+09,-2.59803e+09,0.0245789
-3.32178e+09,-3.52832e+09,0.0249134
-3.27911e+09,-4.24017e+09,0.0260722
-3.16052e+09,-3.66044e+09,0.0260029
-2.97756e+09,-3.32778e+09,0.0278901
-2.86477e+09,-3.05984e+09,0.0270025
-2.78224e+09,-2.92563e+09,0.0280686
-2.69596e+09,-2.81551e+09,0.0280913
