sys_energy,sys_energy_ap,avg_acc_err
-85.1157,-85.1157,nan
-82.3745,-82.375,0.000336055
-82.1905,-82.1907,0.000294566
-82.1167,-82.1169,0.000292435
-82.0832,-82.0833,0.000283603
-82.0659,-82.066,0.000280312
-82.0561,-82.0562,0.000290887
-82.0506,-82.0507,0.00029377
-82.0481,-82.0482,0.000301311
-82.0486,-82.0486,0.00031223
-82.0564,-82.0563,0.000315314
-82.0846,-82.0845,0.000328637
-82.184,-82.1837,0.000345861
-82.4812,-82.4809,0.000350986
-82.9184,-82.9182,0.000352187
-83.0013,-83.0011,0.000345346
-82.8337,-82.8335,0.000324727
-82.6528,-82.6527,0.000307858
-82.51,-82.5099,0.000284472
-82.4029,-82.4028,0.000282079
-82.3229,-82.3228,0.000271135
-82.2631,-82.263,0.000265683
-82.2181,-82.218,0.000245139
-82.1851,-82.1851,0.00023638
-82.1625,-82.1625,0.000235194
-82.1552,-82.1552,0.000252414
-82.1904,-82.1905,0.000270819
-82.3251,-82.3251,0.0002785
-82.5224,-82.5223,0.000290663
-82.593,-82.593,0.000307227
-82.5637,-82.5636,0.000339747
-82.5155,-82.5154,0.000359138
-82.4653,-82.4653,0.000355457
-82.4175,-82.4176,0.000348063
-82.3766,-82.3766,0.000338687
-82.3429,-82.3429,0.000322479
-82.3128,-82.3128,0.000306433
-82.287,-82.287,0.000296246
-82.2662,-82.2661,0.000290953
-82.2584,-82.2584,0.00029338
-82.2887,-82.2888,0.000294723
-82.3895,-82.3895,0.000304477
-82.4948,-82.4947,0.0003032
-82.5152,-82.5152,0.000314103
-82.4882,-82.4882,0.000323306
-82.4548,-82.4548,0.000347327
-82.427,-82.427,0.000365208
-82.4019,-82.4019,0.000387445
-82.3751,-82.3752,0.000513735
-82.3482,-82.3482,0.000397658
-82.3235,-82.3235,0.000367711
-82.3037,-82.3037,0.000375659
-82.2909,-82.2909,0.000780805
-82.2925,-82.2925,0.000379242
-82.3294,-82.3294,0.000343637
-82.4119,-82.412,0.000339146
-82.4704,-82.4704,0.000342933
-82.472,-82.472,0.000344437
-82.4504,-82.4505,0.000346469
-82.4235,-82.4235,0.000337972
-82.3989,-82.3989,0.000335674
-82.3819,-82.382,0.000324965
-82.3688,-82.3688,0.000330888
-82.354,-82.3541,0.000326405
-82.339,-82.3391,0.000321916
-82.3255,-82.3255,0.000317135
-82.3158,-82.3158,0.000316449
-82.3217,-82.3217,0.000316374
-82.3649,-82.3649,0.000313616
-82.4272,-82.4272,0.000318319
-82.4538,-82.4538,0.000328861
-82.4461,-82.4462,0.000345513
-82.4293,-82.4294,0.000331651
-82.4099,-82.4099,0.000325611
-82.3899,-82.39,0.000324612
-82.3718,-82.3718,0.000322567
-82.3573,-82.3574,0.000324226
-82.3489,-82.3489,0.000320993
-82.3388,-82.3388,0.00032531
-82.3294,-82.3295,0.000334593
-82.3281,-82.3281,0.000333137
-82.3471,-82.3471,0.000330724
-82.3927,-82.3927,0.000325493
-82.4308,-82.4308,0.000328904
-82.4343,-82.4343,0.000355644
-82.4222,-82.4222,0.000399847
-82.4089,-82.4089,0.000339852
-82.3978,-82.3978,0.000328298
-82.3838,-82.3839,0.000324572
-82.3691,-82.3692,0.000323597
-82.3548,-82.3548,0.000321731
-82.3444,-82.3446,0.00032173
-82.3396,-82.3396,0.000320151
-82.3398,-82.3398,0.000328448
-82.3465,-82.3466,0.000346007
-82.3731,-82.3732,0.00034396
-82.4116,-82.4116,0.000330127
-82.4289,-82.429,0.000326345
-82.4247,-82.4248,0.000326072
-82.4115,-82.4116,0.000325754
-82.3957,-82.3957,0.00033033
-82.3827,-82.3827,0.000330566
-82.3698,-82.3699,0.000354597
-82.3586,-82.3587,0.000358143
-82.35,-82.35,0.00033286
-82.3405,-82.3406,0.000324357
-82.3343,-82.3344,0.000326431
-82.3366,-82.3367,0.000325378
-82.3553,-82.3553,0.000322726
-82.3885,-82.3885,0.000319769
-82.4153,-82.4154,0.00032639
-82.4209,-82.4209,0.000330809
-82.4144,-82.4145,0.000330559
-82.4029,-82.4029,0.000332791
-82.3909,-82.391,0.000350426
-82.383,-82.3831,0.000342577
-82.3744,-82.3745,0.000332441
-82.3612,-82.3613,0.000329893
-82.35,-82.3501,0.000324436
-82.341,-82.3412,0.000328963
-82.3361,-82.3362,0.000327991
-82.3426,-82.3427,0.000337181
-82.3646,-82.3648,0.000334213
-82.3939,-82.394,0.000337689
-82.4096,-82.4097,0.000343075
-82.4068,-82.4069,0.000346846
-82.3962,-82.3963,0.000343353
-82.3863,-82.3864,0.000346487
-82.3768,-82.377,0.000336247
-82.3693,-82.3694,0.000327095
-82.365,-82.3652,0.000330041
-82.3587,-82.3589,0.000332119
-82.352,-82.3521,0.000330433
-82.3474,-82.3475,0.000332974
-82.3484,-82.3485,0.000332292
-82.3561,-82.3562,0.000336275
-82.3733,-82.3734,0.000328178
-82.3904,-82.3905,0.00033896
-82.3962,-82.3964,0.000356434
-82.3939,-82.394,0.00036545
-82.3899,-82.3901,0.000380767
-82.3807,-82.3809,0.000364999
-82.368,-82.3681,0.000350241
-82.3602,-82.3604,0.000338055
-82.3571,-82.3572,0.000333841
-82.3523,-82.3525,0.000334163
-82.348,-82.3481,0.00036447
-82.3471,-82.3473,0.000373525
-82.3555,-82.3556,0.000343028
-82.3715,-82.3716,0.00033152
-82.3867,-82.3868,0.000328291
-82.3917,-82.3919,0.000327371
-82.3859,-82.386,0.000330327
-82.3785,-82.3786,0.000334208
-82.3737,-82.3738,0.000336051
-82.3692,-82.3693,0.000346603
-82.363,-82.3631,0.000356921
-82.3554,-82.3555,0.000329983
