sys_energy,sys_energy_ap,avg_acc_err
-85.1157,-85.1157,nan
-82.3744,-82.375,0.000524355
-82.19,-82.1903,0.00048884
-82.1162,-82.1164,0.000492196
-82.0823,-82.0825,0.000491671
-82.0651,-82.0652,0.000502872
-82.0552,-82.0554,0.000515581
-82.0496,-82.0497,0.00051221
-82.0471,-82.0472,0.000525147
-82.0476,-82.0476,0.000536188
-82.0554,-82.0553,0.000529333
-82.0838,-82.0837,0.000531905
-82.1831,-82.1827,0.00055091
-82.4805,-82.48,0.000563914
-82.918,-82.9176,0.000569393
-83.0007,-83.0004,0.000555569
-82.833,-82.8328,0.000532845
-82.6521,-82.652,0.000496161
-82.5096,-82.5094,0.000476742
-82.4031,-82.403,0.000459586
-82.3231,-82.3229,0.000470669
-82.2636,-82.2634,0.000465994
-82.2188,-82.2187,0.000450072
-82.1859,-82.1858,0.000444192
-82.163,-82.1629,0.000449989
-82.1561,-82.1561,0.000449776
-82.1913,-82.1914,0.000476818
-82.3261,-82.3261,0.000506478
-82.5231,-82.5231,0.000525802
-82.5936,-82.5937,0.000548629
-82.5641,-82.564,0.000595093
-82.5158,-82.5156,0.000606789
-82.4661,-82.4661,0.000592685
-82.4178,-82.418,0.000589921
-82.3768,-82.3769,0.000570598
-82.3431,-82.3431,0.000538441
-82.3134,-82.3133,0.000521938
-82.2874,-82.2874,0.000511311
-82.2664,-82.2664,0.000506612
-82.259,-82.259,0.000503904
-82.289,-82.2891,0.000505716
-82.3899,-82.3901,0.00052916
-82.4947,-82.4947,0.000541427
-82.5156,-82.5158,0.000548719
-82.4888,-82.4889,0.000549404
-82.4548,-82.4549,0.00055991
-82.4276,-82.4276,0.000561017
-82.4022,-82.4023,0.000595081
-82.3748,-82.375,0.000568487
-82.3481,-82.3481,0.000542557
-82.3231,-82.3232,0.000513729
-82.3034,-82.3034,0.000509371
-82.2907,-82.2906,0.000524702
-82.2921,-82.2921,0.000536553
-82.3291,-82.3291,0.000518154
-82.4114,-82.4114,0.000517833
-82.4698,-82.4698,0.000529378
-82.4721,-82.472,0.000533801
-82.4507,-82.4507,0.000531552
-82.424,-82.424,0.000524191
-82.3994,-82.3994,0.000533007
-82.3823,-82.3824,0.000519894
-82.3694,-82.3696,0.000521793
-82.3542,-82.3542,0.000523999
-82.3388,-82.3389,0.000507931
-82.3252,-82.3252,0.000518564
-82.3157,-82.3157,0.000512006
-82.3215,-82.3215,0.000506255
-82.3643,-82.3643,0.000521444
-82.4267,-82.4266,0.000524423
-82.4534,-82.4534,0.000546493
-82.4459,-82.4459,0.000570209
-82.4294,-82.4294,0.000550424
-82.4102,-82.4103,0.000544322
-82.3904,-82.3904,0.000528686
-82.3718,-82.3718,0.000535764
-82.3577,-82.3578,0.000536291
-82.3486,-82.3486,0.000544989
-82.3389,-82.339,0.00055188
-82.3295,-82.3296,0.000561936
-82.3278,-82.3279,0.000553002
-82.3466,-82.3467,0.000567998
-82.3919,-82.392,0.0005624
-82.4298,-82.4299,0.000559214
-82.434,-82.4341,0.000597651
-82.4215,-82.4216,0.000783051
-82.4087,-82.4088,0.000572934
