sys_energy,sys_energy_ap,avg_acc_err
-1.22433e+09,-1.22433e+09,nan
-1.22269e+09,-1.22268e+09,0.00761692
-1.22179e+09,-1.22174e+09,0.00762543
-1.22119e+09,-1.22107e+09,0.00770287
-1.22096e+09,-1.22075e+09,0.00777597
-1.22121e+09,-1.22088e+09,0.00769796
-1.22204e+09,-1.22157e+09,0.00774288
-1.22357e+09,-1.22294e+09,0.00780383
-1.22592e+09,-1.22511e+09,0.00788913
-1.22923e+09,-1.22822e+09,0.00790494
-1.23364e+09,-1.23241e+09,0.00779484
-1.2393e+09,-1.23782e+09,0.00777248
-1.24637e+09,-1.24463e+09,0.00756775
-1.25506e+09,-1.25303e+09,0.00749693
-1.26558e+09,-1.26323e+09,0.00747171
-1.27818e+09,-1.27549e+09,0.0074292
-1.29315e+09,-1.29008e+09,0.00741408
-1.31082e+09,-1.30733e+09,0.00779119
-1.33158e+09,-1.32763e+09,0.00859893
-1.35584e+09,-1.35139e+09,0.00999539
-1.38391e+09,-1.37893e+09,0.0129253
-1.40954e+09,-1.40502e+09,0.0157097
-1.42175e+09,-1.41819e+09,0.0143871
-1.41799e+09,-1.41535e+09,0.0126892
-1.40109e+09,-1.39917e+09,0.0117673
-1.37527e+09,-1.37376e+09,0.0115631
-1.34498e+09,-1.34358e+09,0.0120553
-1.31478e+09,-1.31331e+09,0.011769
-1.28662e+09,-1.28499e+09,0.0120299
-1.26117e+09,-1.25935e+09,0.011286
-1.23848e+09,-1.23647e+09,0.0112815
-1.21838e+09,-1.21616e+09,0.01159
-1.20064e+09,-1.19822e+09,0.011994
-1.18502e+09,-1.18239e+09,0.0125676
-1.17127e+09,-1.16842e+09,0.0132705
-1.15917e+09,-1.15611e+09,0.0139969
-1.14854e+09,-1.14526e+09,0.0149223
-1.1392e+09,-1.13569e+09,0.0157038
-1.13101e+09,-1.12727e+09,0.0162373
-1.12384e+09,-1.11987e+09,0.0165787
-1.11758e+09,-1.11338e+09,0.0170444
-1.11214e+09,-1.10771e+09,0.0175669
-1.10744e+09,-1.1028e+09,0.0180268
-1.10343e+09,-1.09857e+09,0.018593
-1.10006e+09,-1.09497e+09,0.0189705
-1.09727e+09,-1.09195e+09,0.0194699
-1.09502e+09,-1.08949e+09,0.0197572
-1.0933e+09,-1.08754e+09,0.0201563
-1.09208e+09,-1.08609e+09,0.0204945
-1.09133e+09,-1.08512e+09,0.0207655
-1.09105e+09,-1.08461e+09,0.0211535
-1.09122e+09,-1.08455e+09,0.0213433
-1.09186e+09,-1.08495e+09,0.0216237
-1.09295e+09,-1.08581e+09,0.0218484
-1.09451e+09,-1.08713e+09,0.0220063
-1.09656e+09,-1.08892e+09,0.0221664
-1.09912e+09,-1.09122e+09,0.0223241
-1.10219e+09,-1.09404e+09,0.0225916
-1.10574e+09,-1.09735e+09,0.0227758
-1.10972e+09,-1.10106e+09,0.0230107
-1.11413e+09,-1.10519e+09,0.023039
-1.11897e+09,-1.10976e+09,0.0230879
-1.12433e+09,-1.11478e+09,0.02313
-1.13022e+09,-1.12035e+09,0.0233076
-1.13666e+09,-1.12644e+09,0.0235222
-1.14385e+09,-1.1332e+09,0.0237002
-1.15175e+09,-1.14068e+09,0.0239839
-1.16058e+09,-1.14901e+09,0.0242233
-1.17045e+09,-1.15841e+09,0.024675
-1.18169e+09,-1.16926e+09,0.0253995
-1.19484e+09,-1.18195e+09,0.0263818
-1.2102e+09,-1.19699e+09,0.028169
-1.22808e+09,-1.21451e+09,0.0311492
-1.24764e+09,-1.23352e+09,0.0355326
-1.26661e+09,-1.25246e+09,0.0415079
-1.28364e+09,-1.26974e+09,0.0496624
-1.29732e+09,-1.2836e+09,0.060983
-1.3069e+09,-1.29328e+09,0.0715852
-1.31205e+09,-1.29848e+09,0.0811737
-1.31225e+09,-1.29911e+09,0.0931202
-1.3082e+09,-1.29558e+09,0.103229
-1.30055e+09,-1.28849e+09,0.111094
-1.29006e+09,-1.27859e+09,0.116364
-1.27735e+09,-1.26664e+09,0.117128
-1.26326e+09,-1.25322e+09,0.116274
-1.2488e+09,-1.23932e+09,0.114912
-1.23398e+09,-1.22526e+09,0.112546
-1.21946e+09,-1.21124e+09,0.110186
-1.20545e+09,-1.19761e+09,0.108883
-1.192e+09,-1.18448e+09,0.106654
-1.17921e+09,-1.17186e+09,0.10466
-1.16711e+09,-1.15988e+09,0.103143
-1.15571e+09,-1.14855e+09,0.101887
-1.14508e+09,-1.13804e+09,0.100892
-1.13511e+09,-1.12815e+09,0.0998405
-1.12584e+09,-1.11892e+09,0.0989023
-1.11717e+09,-1.11029e+09,0.0979551
-1.10918e+09,-1.10237e+09,0.0969524
-1.10181e+09,-1.09508e+09,0.0959186
-1.09503e+09,-1.08838e+09,0.0948332
-1.08884e+09,-1.08223e+09,0.0938968
-1.08317e+09,-1.07664e+09,0.0927948
-1.07804e+09,-1.0716e+09,0.0917027
-1.07343e+09,-1.0671e+09,0.0907393
-1.06934e+09,-1.06312e+09,0.0897223
-1.06578e+09,-1.05966e+09,0.0886279
-1.06275e+09,-1.05678e+09,0.0876293
-1.06028e+09,-1.0544e+09,0.0868883
-1.0583e+09,-1.05256e+09,0.0861854
-1.05682e+09,-1.05126e+09,0.0856783
-1.05595e+09,-1.05053e+09,0.0852173
-1.0556e+09,-1.05036e+09,0.0850397
-1.05584e+09,-1.05076e+09,0.0850707
-1.05665e+09,-1.05174e+09,0.0852018
-1.05806e+09,-1.05333e+09,0.0853642
-1.06007e+09,-1.05555e+09,0.0856473
-1.0627e+09,-1.05844e+09,0.086238
-1.06605e+09,-1.06205e+09,0.0870278
-1.07011e+09,-1.06644e+09,0.0881338
-1.07504e+09,-1.07161e+09,0.0894025
-1.08088e+09,-1.07778e+09,0.0906853
-1.0878e+09,-1.08501e+09,0.0920741
-1.09579e+09,-1.09335e+09,0.0933599
-1.10509e+09,-1.10313e+09,0.0949082
-1.11572e+09,-1.11435e+09,0.096737
-1.12795e+09,-1.1271e+09,0.0987376
-1.14181e+09,-1.14155e+09,0.100942
