sys_energy,sys_energy_ap,avg_acc_err
-85.1157,-85.1157,nan
-82.3749,-82.375,6.50431e-05
-82.1913,-82.1914,6.0085e-05
-82.118,-82.118,5.98787e-05
-82.0844,-82.0845,6.25958e-05
-82.0673,-82.0674,6.09851e-05
-82.0576,-82.0576,6.09147e-05
-82.0524,-82.0524,6.06164e-05
-82.0499,-82.0499,6.33833e-05
-82.0505,-82.0505,6.73692e-05
-82.0582,-82.0582,6.59896e-05
-82.0867,-82.0866,6.57839e-05
-82.1857,-82.1856,6.61653e-05
-82.4827,-82.4826,6.51576e-05
-82.919,-82.919,6.37387e-05
-83.0018,-83.0018,6.1087e-05
-82.834,-82.834,6.18119e-05
-82.6525,-82.6525,5.87921e-05
-82.5101,-82.5101,5.50801e-05
-82.4024,-82.4025,5.72163e-05
-82.3223,-82.3223,5.48574e-05
-82.2622,-82.2622,5.25478e-05
-82.2171,-82.217,4.87092e-05
-82.184,-82.184,4.86521e-05
-82.1605,-82.1605,4.84761e-05
-82.1538,-82.1538,4.98484e-05
-82.1893,-82.1893,5.09579e-05
-82.3235,-82.3235,4.81619e-05
-82.5206,-82.5206,5.05823e-05
-82.5909,-82.591,5.17824e-05
-82.5615,-82.5615,5.61282e-05
-82.5135,-82.5135,5.8046e-05
-82.464,-82.464,5.73208e-05
-82.4159,-82.416,5.93156e-05
-82.3754,-82.3754,5.94376e-05
-82.3416,-82.3416,5.89014e-05
-82.3115,-82.3115,5.91305e-05
-82.2853,-82.2853,5.66398e-05
-82.265,-82.265,5.56408e-05
-82.2568,-82.2568,5.6705e-05
-82.2874,-82.2874,5.64218e-05
-82.3886,-82.3886,5.62556e-05
-82.4936,-82.4936,5.57269e-05
-82.5135,-82.5135,5.63263e-05
-82.4868,-82.4868,5.92548e-05
-82.4526,-82.4526,6.42319e-05
-82.4258,-82.4258,6.98882e-05
-82.4003,-82.4003,7.18936e-05
-82.3741,-82.3741,8.26137e-05
-82.3469,-82.3469,7.83951e-05
-82.3219,-82.3219,7.5379e-05
-82.3024,-82.3024,7.60955e-05
-82.2907,-82.2907,0.000102032
-82.2916,-82.2916,8.43993e-05
-82.3289,-82.3289,7.04778e-05
-82.4114,-82.4114,6.51007e-05
-82.4694,-82.4694,6.50675e-05
-82.4712,-82.4712,6.57664e-05
-82.4498,-82.4498,6.63458e-05
-82.423,-82.423,6.6091e-05
-82.3985,-82.3985,6.35405e-05
-82.3813,-82.3813,6.57594e-05
-82.368,-82.368,6.58394e-05
-82.3536,-82.3536,6.51436e-05
-82.3381,-82.3381,6.35192e-05
-82.3249,-82.3249,6.16835e-05
-82.3156,-82.3156,6.19239e-05
-82.3221,-82.3221,6.22016e-05
-82.3647,-82.3647,6.21675e-05
-82.4274,-82.4273,6.12102e-05
-82.4537,-82.4537,6.02757e-05
-82.4456,-82.4456,6.18791e-05
-82.4286,-82.4286,6.04497e-05
-82.4099,-82.4099,6.08682e-05
-82.3902,-82.3903,6.21307e-05
-82.3713,-82.3713,6.3598e-05
-82.3583,-82.3584,6.36245e-05
-82.3489,-82.3489,6.39545e-05
-82.3394,-82.3394,6.49227e-05
-82.3299,-82.3299,6.60717e-05
-82.3287,-82.3287,6.51695e-05
-82.348,-82.348,6.5022e-05
-82.3942,-82.3942,6.30318e-05
-82.4315,-82.4315,6.2119e-05
-82.4353,-82.4353,6.51099e-05
-82.4227,-82.4228,6.74231e-05
-82.4101,-82.4101,6.52528e-05
-82.3988,-82.3988,6.38298e-05
-82.3852,-82.3852,6.43194e-05
-82.3705,-82.3705,6.47842e-05
-82.3561,-82.3561,6.41982e-05
-82.3463,-82.3463,6.49203e-05
-82.3418,-82.3418,6.66509e-05
-82.3416,-82.3416,7.04537e-05
-82.349,-82.349,7.18162e-05
-82.3755,-82.3755,7.05111e-05
-82.4141,-82.4141,6.7263e-05
-82.4318,-82.4318,6.58241e-05
-82.4268,-82.4268,6.5409e-05
-82.4138,-82.4138,6.52646e-05
-82.3978,-82.3978,6.44532e-05
-82.3854,-82.3854,6.51491e-05
-82.3721,-82.3721,6.85031e-05
-82.3616,-82.3616,6.93096e-05
-82.3529,-82.3529,6.64868e-05
-82.3438,-82.3438,6.57772e-05
-82.3373,-82.3373,6.72064e-05
-82.3402,-82.3402,6.45056e-05
-82.3595,-82.3595,6.40988e-05
-82.3925,-82.3925,6.2949e-05
-82.4197,-82.4197,6.31394e-05
-82.4253,-82.4253,6.45809e-05
-82.4183,-82.4183,6.56824e-05
-82.4071,-82.4071,6.67596e-05
-82.3952,-82.3952,6.92319e-05
-82.388,-82.388,6.88656e-05
-82.3789,-82.3789,6.80092e-05
-82.3663,-82.3663,6.69358e-05
-82.3555,-82.3555,6.60796e-05
-82.3468,-82.3468,6.64417e-05
-82.3416,-82.3416,6.7298e-05
-82.349,-82.349,6.75931e-05
-82.3714,-82.3714,6.7882e-05
-82.4007,-82.4007,6.82528e-05
-82.4165,-82.4166,6.79354e-05
-82.4129,-82.4129,6.82809e-05
-82.4031,-82.4031,6.835e-05
-82.3938,-82.3938,6.73309e-05
-82.3839,-82.3839,6.68299e-05
-82.3769,-82.377,6.72804e-05
-82.3733,-82.3734,6.6382e-05
-82.3669,-82.3669,6.53601e-05
-82.36,-82.36,6.59349e-05
-82.3559,-82.3559,6.59293e-05
-82.3566,-82.3566,6.61754e-05
-82.3655,-82.3655,6.58031e-05
-82.3832,-82.3832,6.64719e-05
-82.3999,-82.3998,6.53255e-05
-82.4054,-82.4054,6.77525e-05
-82.4038,-82.4038,7.21375e-05
-82.4001,-82.4001,7.29673e-05
-82.3908,-82.3908,7.06695e-05
-82.3786,-82.3786,6.08401e-05
-82.3712,-82.3712,6.7197e-05
-82.368,-82.368,6.7756e-05
-82.364,-82.364,6.78916e-05
-82.3595,-82.3595,7.2539e-05
-82.3591,-82.3591,7.08619e-05
-82.3682,-82.3682,6.63409e-05
-82.3846,-82.3846,6.49382e-05
-82.3996,-82.3996,6.42874e-05
-82.4042,-82.4042,6.40107e-05
-82.399,-82.399,6.49499e-05
-82.3916,-82.3916,6.56788e-05
-82.3866,-82.3866,6.7271e-05
-82.3826,-82.3826,6.87787e-05
-82.3762,-82.3762,7.08312e-05
-82.3689,-82.3689,6.69622e-05
-82.3648,-82.3648,6.43518e-05
-82.3638,-82.3638,6.44164e-05
-82.3623,-82.3623,6.22133e-05
-82.3641,-82.3641,6.46759e-05
-82.3742,-82.3742,6.59676e-05
-82.3898,-82.3898,6.53435e-05
-82.4015,-82.4015,6.72278e-05
-82.4026,-82.4026,6.9824e-05
-82.3959,-82.3959,6.95273e-05
-82.3886,-82.3886,6.89665e-05
-82.3835,-82.3835,6.87109e-05
-82.3786,-82.3787,6.79678e-05
-82.3717,-82.3717,6.67379e-05
-82.3648,-82.3647,6.60539e-05
-82.3624,-82.3624,6.69627e-05
-82.3646,-82.3646,6.74243e-05
-82.3672,-82.3672,6.63421e-05
-82.3756,-82.3755,6.5398e-05
-82.3875,-82.3875,6.46328e-05
-82.398,-82.398,6.55801e-05
-82.4034,-82.4034,6.44757e-05
-82.3985,-82.3985,6.42997e-05
-82.3886,-82.3886,6.5464e-05
-82.3816,-82.3817,6.73821e-05
-82.3777,-82.3777,6.81652e-05
-82.3732,-82.3732,6.69666e-05
-82.3672,-82.3672,6.4536e-05
-82.3634,-82.3634,6.31882e-05
-82.3624,-82.3624,6.39656e-05
-82.3668,-82.3668,6.45522e-05
-82.3717,-82.3717,6.48825e-05
-82.3778,-82.3778,6.53084e-05
-82.3889,-82.3889,6.42855e-05
-82.3982,-82.3982,6.52049e-05
-82.399,-82.399,6.40568e-05
-82.3947,-82.3947,6.39756e-05
-82.3889,-82.3889,6.4696e-05
-82.3832,-82.3832,6.42668e-05
-82.3775,-82.3775,6.45582e-05
-82.3711,-82.3711,6.38029e-05
-82.367,-82.367,6.44835e-05
-82.3644,-82.3644,6.44333e-05
-82.3637,-82.3637,6.44894e-05
-82.3678,-82.3678,6.56186e-05
-82.3788,-82.3788,6.45823e-05
-82.3901,-82.3901,6.38682e-05
-82.3969,-82.3969,6.51259e-05
-82.3943,-82.3943,6.64285e-05
-82.3867,-82.3867,6.53663e-05
-82.3835,-82.3835,6.52807e-05
-82.3811,-82.3812,6.44584e-05
-82.3798,-82.3799,6.45514e-05
-82.3782,-82.3782,6.39112e-05
-82.3745,-82.3745,6.39082e-05
-82.3699,-82.3699,6.25857e-05
-82.3659,-82.3659,6.37923e-05
-82.3657,-82.3657,6.47757e-05
-82.3723,-82.3723,6.49836e-05
-82.3845,-82.3845,6.37334e-05
-82.3938,-82.3938,6.49941e-05
-82.3972,-82.3972,6.56809e-05
-82.3954,-82.3954,6.70869e-05
-82.3881,-82.3881,6.67211e-05
-82.3792,-82.3792,6.58363e-05
-82.3752,-82.3752,6.62025e-05
-82.3754,-82.3754,6.55408e-05
-82.3749,-82.3749,6.65394e-05
-82.372,-82.372,6.56066e-05
-82.3686,-82.3686,6.41431e-05
-82.3691,-82.3691,6.42838e-05
-82.3712,-82.3712,6.44827e-05
-82.3778,-82.3778,6.50618e-05
-82.3891,-82.3891,6.43742e-05
-82.3968,-82.3968,6.3648e-05
-82.3947,-82.3947,6.40331e-05
-82.3894,-82.3894,6.32809e-05
-82.3839,-82.3839,6.38842e-05
-82.377,-82.377,6.39312e-05
-82.372,-82.372,6.36585e-05
-82.3708,-82.3708,6.35322e-05
-82.3721,-82.3721,6.31868e-05
-82.3721,-82.3721,6.37926e-05
-82.3714,-82.3714,6.41816e-05
-82.3714,-82.3714,6.39301e-05
-82.3743,-82.3743,6.39321e-05
-82.3816,-82.3816,6.46409e-05
-82.391,-82.391,6.5157e-05
-82.3955,-82.3955,6.53412e-05
-82.3932,-82.3932,6.47061e-05
-82.3879,-82.3879,6.54997e-05
-82.3831,-82.3831,6.49304e-05
-82.3781,-82.3781,6.59675e-05
-82.3751,-82.3751,6.55043e-05
-82.3735,-82.3735,6.45565e-05
-82.3714,-82.3714,6.30828e-05
-82.3694,-82.3694,6.34556e-05
-82.3708,-82.3708,6.36071e-05
-82.3744,-82.3743,6.42782e-05
-82.3777,-82.3777,6.33484e-05
-82.3815,-82.3816,6.61665e-05
-82.3859,-82.3859,6.77498e-05
-82.3896,-82.3896,7.25875e-05
-82.3879,-82.3879,7.30911e-05
-82.3826,-82.3826,6.90579e-05
-82.3777,-82.3777,6.80394e-05
-82.3743,-82.3743,6.55221e-05
-82.3754,-82.3754,6.60354e-05
-82.3782,-82.3782,6.43604e-05
-82.3785,-82.3786,6.48345e-05
-82.3761,-82.3761,6.4963e-05
-82.3765,-82.3766,6.39884e-05
-82.382,-82.382,6.48839e-05
-82.388,-82.388,6.41305e-05
-82.3874,-82.3874,6.34642e-05
-82.3854,-82.3854,6.06425e-05
-82.3846,-82.3846,6.37018e-05
-82.3826,-82.3826,6.35105e-05
-82.3775,-82.3775,6.47488e-05
-82.3707,-82.3707,6.52202e-05
-82.3647,-82.3647,6.50721e-05
-82.3629,-82.3629,6.33423e-05
-82.3647,-82.3647,6.26213e-05
-82.3696,-82.3696,6.26944e-05
-82.3757,-82.3758,6.32078e-05
-82.3846,-82.3846,6.31684e-05
-82.3942,-82.3942,6.38089e-05
-82.3997,-82.3997,6.3254e-05
-82.3981,-82.3981,6.32264e-05
-82.3941,-82.3941,6.24297e-05
-82.3901,-82.3901,6.25118e-05
-82.3857,-82.3857,6.32984e-05
-82.3825,-82.3825,6.35746e-05
-82.3758,-82.3758,6.26791e-05
-82.3679,-82.3679,6.23624e-05
-82.3651,-82.3652,6.29502e-05
-82.3626,-82.3627,6.28183e-05
-82.3623,-82.3623,6.41463e-05
-82.366,-82.366,6.56369e-05
-82.3744,-82.3744,6.67931e-05
-82.3832,-82.3833,6.89541e-05
-82.3897,-82.3898,7.13808e-05
-82.3936,-82.3936,6.74664e-05
-82.3942,-82.3943,6.62133e-05
-82.3906,-82.3906,6.16599e-05
-82.3837,-82.3838,6.4712e-05
-82.3785,-82.3785,6.52414e-05
-82.3769,-82.377,6.61954e-05
-82.3753,-82.3753,7.3738e-05
-82.3734,-82.3734,7.56241e-05
-82.3726,-82.3726,6.58732e-05
-82.3727,-82.3727,6.34682e-05
-82.3735,-82.3735,6.31083e-05
-82.3735,-82.3735,6.25475e-05
-82.3754,-82.3754,6.28318e-05
-82.3818,-82.3818,6.29036e-05
-82.389,-82.389,6.32763e-05
-82.392,-82.392,6.37012e-05
-82.3888,-82.3888,6.23176e-05
-82.384,-82.384,6.31262e-05
-82.3792,-82.3792,6.37599e-05
-82.3744,-82.3744,6.37392e-05
-82.3709,-82.3709,6.3096e-05
-82.3732,-82.3732,6.25527e-05
-82.3785,-82.3786,6.34371e-05
-82.3831,-82.3832,6.26093e-05
-82.3863,-82.3863,6.29524e-05
-82.3864,-82.3864,6.29109e-05
-82.3827,-82.3827,6.1204e-05
-82.3778,-82.3778,6.10671e-05
-82.3758,-82.3758,6.05654e-05
-82.3761,-82.3761,6.2822e-05
-82.3791,-82.3791,6.31872e-05
-82.3797,-82.3797,6.31138e-05
-82.3739,-82.3739,6.34476e-05
-82.3698,-82.3698,6.17205e-05
-82.3689,-82.3689,6.21484e-05
-82.372,-82.372,6.18191e-05
-82.378,-82.3781,6.23502e-05
-82.3848,-82.3848,6.20246e-05
-82.3908,-82.3908,6.22953e-05
-82.3907,-82.3907,6.20308e-05
-82.3867,-82.3867,6.28673e-05
-82.3831,-82.3831,6.23515e-05
-82.3799,-82.3799,6.24583e-05
-82.3779,-82.3779,6.20797e-05
-82.3788,-82.3788,6.17216e-05
-82.3819,-82.3819,6.24627e-05
-82.3804,-82.3804,6.21887e-05
-82.3764,-82.3764,6.24247e-05
-82.3721,-82.3721,6.29831e-05
-82.3689,-82.3689,6.25119e-05
-82.371,-82.3711,6.17476e-05
-82.3749,-82.375,6.14672e-05
-82.379,-82.379,6.21573e-05
-82.3813,-82.3814,6.30018e-05
-82.3833,-82.3833,6.33015e-05
-82.383,-82.383,6.25932e-05
-82.3791,-82.3791,6.31251e-05
-82.3752,-82.3752,6.22975e-05
-82.3734,-82.3734,6.19855e-05
-82.3737,-82.3737,6.18826e-05
-82.376,-82.376,6.12313e-05
-82.3814,-82.3814,6.1937e-05
-82.3851,-82.3851,6.09765e-05
-82.384,-82.384,6.24906e-05
-82.3851,-82.3851,6.30772e-05
-82.3885,-82.3885,6.23245e-05
-82.3857,-82.3857,6.24993e-05
-82.3814,-82.3814,6.30026e-05
-82.3823,-82.3823,6.21403e-05
-82.3809,-82.381,6.21803e-05
-82.3757,-82.3757,6.18955e-05
-82.3707,-82.3707,6.11515e-05
-82.3676,-82.3676,6.22816e-05
-82.3649,-82.3649,6.18471e-05
-82.3671,-82.3671,6.21899e-05
-82.3741,-82.3741,6.30734e-05
-82.3797,-82.3797,6.25657e-05
-82.382,-82.382,6.34857e-05
-82.3797,-82.3797,6.29635e-05
-82.3801,-82.3802,6.17431e-05
-82.3836,-82.3836,6.28029e-05
-82.3836,-82.3836,6.30417e-05
-82.3851,-82.3851,6.28344e-05
-82.3871,-82.3871,6.21267e-05
-82.3854,-82.3854,6.24868e-05
-82.3833,-82.3834,6.21746e-05
-82.3793,-82.3793,6.24215e-05
-82.3722,-82.3722,6.21843e-05
-82.3708,-82.3708,6.22356e-05
-82.3732,-82.3732,6.25204e-05
-82.3754,-82.3754,6.30465e-05
-82.3765,-82.3765,6.38046e-05
-82.3768,-82.3769,6.39277e-05
-82.3748,-82.3748,6.27098e-05
-82.3715,-82.3716,6.23409e-05
-82.3694,-82.3694,6.25157e-05
-82.3727,-82.3728,6.13992e-05
-82.3771,-82.3771,6.21054e-05
-82.3796,-82.3796,6.24995e-05
-82.3822,-82.3822,6.18383e-05
-82.3842,-82.3842,6.25764e-05
-82.3834,-82.3835,6.28036e-05
-82.3829,-82.3829,6.27339e-05
-82.3879,-82.3879,6.3221e-05
-82.3925,-82.3925,6.28923e-05
-82.3912,-82.3912,6.3954e-05
-82.381,-82.381,6.35059e-05
-82.3712,-82.3713,6.38833e-05
-82.3662,-82.3662,6.46815e-05
-82.3648,-82.3648,6.31292e-05
-82.3651,-82.3651,6.22033e-05
-82.3673,-82.3673,6.33692e-05
-82.3724,-82.3724,6.51557e-05
-82.3765,-82.3765,6.72306e-05
-82.3763,-82.3763,6.3776e-05
-82.3779,-82.3779,6.23213e-05
-82.3822,-82.3823,6.2809e-05
-82.3882,-82.3882,6.13884e-05
-82.3947,-82.3948,6.21283e-05
-82.3956,-82.3956,6.33629e-05
-82.3913,-82.3913,6.2539e-05
-82.3855,-82.3855,6.29339e-05
-82.3776,-82.3776,6.23495e-05
-82.3696,-82.3697,6.18304e-05
-82.3616,-82.3616,6.18636e-05
-82.3581,-82.3581,6.08779e-05
-82.359,-82.359,6.15765e-05
-82.363,-82.363,6.22378e-05
-82.369,-82.3691,6.23884e-05
-82.3737,-82.3737,6.16737e-05
