sys_energy,sys_energy_ap,avg_acc_err
-85.1157,-85.1157,nan
-82.375,-82.375,8.27039e-06
-82.1916,-82.1916,9.15551e-06
-82.1184,-82.1184,9.26914e-06
-82.085,-82.085,9.67437e-06
-82.068,-82.068,1.02238e-05
-82.0583,-82.0583,9.50113e-06
-82.0531,-82.0531,9.10894e-06
-82.0506,-82.0506,8.87893e-06
-82.0511,-82.0511,9.07366e-06
-82.0589,-82.0589,8.92727e-06
-82.0875,-82.0875,8.93997e-06
-82.1864,-82.1864,8.71378e-06
-82.4834,-82.4834,8.49225e-06
-82.9195,-82.9195,8.24308e-06
-83.002,-83.002,8.22056e-06
-82.8341,-82.8341,8.58744e-06
-82.6526,-82.6526,8.66657e-06
-82.5104,-82.5104,8.90642e-06
-82.4029,-82.4028,9.88071e-06
-82.3224,-82.3224,1.00729e-05
-82.2625,-82.2625,1.05774e-05
-82.217,-82.217,9.79533e-06
-82.1841,-82.1841,1.01172e-05
-82.1605,-82.1605,9.81379e-06
-82.154,-82.154,9.25881e-06
-82.1896,-82.1896,9.0082e-06
-82.3238,-82.3238,8.43356e-06
-82.5207,-82.5207,9.13084e-06
-82.5912,-82.5912,9.90561e-06
-82.5616,-82.5616,1.00934e-05
-82.5139,-82.5139,8.44183e-06
-82.4641,-82.4641,8.5228e-06
-82.4163,-82.4163,8.62539e-06
-82.376,-82.376,8.64183e-06
-82.3419,-82.3419,8.53489e-06
-82.3117,-82.3117,8.39343e-06
-82.2855,-82.2855,8.16821e-06
-82.265,-82.265,8.33453e-06
-82.2573,-82.2573,8.34194e-06
-82.2876,-82.2876,8.21033e-06
-82.3891,-82.3891,8.03895e-06
-82.4939,-82.4939,8.07733e-06
-82.5136,-82.5136,8.13806e-06
-82.4868,-82.4868,8.23774e-06
-82.4532,-82.4532,8.81555e-06
-82.4263,-82.4263,8.69083e-06
-82.4006,-82.4006,8.85357e-06
-82.3745,-82.3745,8.61317e-06
-82.3473,-82.3473,8.92797e-06
-82.3227,-82.3227,8.97275e-06
-82.3027,-82.3027,8.82617e-06
-82.2911,-82.2911,9.22143e-06
-82.292,-82.292,9.40985e-06
-82.3295,-82.3295,9.3527e-06
-82.4121,-82.4121,9.04663e-06
-82.4697,-82.4697,9.05722e-06
-82.4714,-82.4714,9.36768e-06
-82.4504,-82.4504,9.30813e-06
-82.4238,-82.4238,9.51639e-06
-82.3986,-82.3986,9.40142e-06
-82.3818,-82.3818,9.47745e-06
-82.3686,-82.3686,9.44039e-06
-82.3541,-82.3541,9.39132e-06
-82.339,-82.339,9.12861e-06
-82.3255,-82.3255,8.96976e-06
-82.3162,-82.3162,9.01219e-06
-82.3225,-82.3225,9.10414e-06
-82.3656,-82.3656,8.99475e-06
-82.4279,-82.4279,8.73499e-06
-82.4539,-82.4539,8.55212e-06
-82.446,-82.4461,8.46758e-06
-82.4292,-82.4292,8.47551e-06
-82.4101,-82.4102,8.76577e-06
-82.3907,-82.3907,9.18219e-06
-82.3721,-82.3721,9.4697e-06
-82.3584,-82.3584,9.5096e-06
-82.3493,-82.3493,9.47221e-06
-82.3399,-82.34,9.18758e-06
-82.3307,-82.3307,9.18409e-06
-82.3295,-82.3295,9.46241e-06
-82.3489,-82.3489,9.28944e-06
-82.395,-82.395,9.15344e-06
-82.4323,-82.4323,9.11044e-06
-82.436,-82.436,9.05792e-06
-82.4236,-82.4236,9.3077e-06
-82.4108,-82.4108,9.43612e-06
-82.3997,-82.3997,9.383e-06
-82.3857,-82.3857,9.52125e-06
-82.3713,-82.3713,9.55495e-06
-82.3569,-82.3569,9.50073e-06
-82.3467,-82.3467,9.73954e-06
-82.3428,-82.3428,9.6664e-06
-82.3426,-82.3426,9.87401e-06
-82.3496,-82.3496,9.90987e-06
-82.3767,-82.3767,9.82447e-06
-82.4145,-82.4145,9.73705e-06
-82.432,-82.432,9.56943e-06
-82.4278,-82.4278,9.63694e-06
-82.4143,-82.4143,9.56805e-06
-82.3988,-82.3988,9.47738e-06
-82.3857,-82.3857,9.49518e-06
-82.3732,-82.3732,9.47646e-06
-82.3623,-82.3623,9.46693e-06
-82.354,-82.354,9.59472e-06
-82.3448,-82.3448,9.3415e-06
-82.3384,-82.3384,9.45094e-06
-82.3416,-82.3416,9.38619e-06
-82.3606,-82.3606,9.44773e-06
-82.3935,-82.3935,9.39669e-06
-82.4208,-82.4208,9.30631e-06
-82.4266,-82.4266,9.55195e-06
-82.4192,-82.4192,9.55462e-06
-82.408,-82.408,9.51499e-06
-82.3962,-82.3962,9.5464e-06
-82.3889,-82.3889,9.61923e-06
-82.3798,-82.3798,9.47552e-06
-82.3672,-82.3672,9.40747e-06
-82.3565,-82.3565,9.41576e-06
-82.3473,-82.3473,9.41097e-06
-82.343,-82.343,9.38565e-06
-82.3499,-82.3499,9.41766e-06
-82.3728,-82.3728,9.41741e-06
-82.4021,-82.4021,9.26814e-06
-82.4176,-82.4176,9.33723e-06
-82.4144,-82.4144,9.45118e-06
-82.404,-82.404,9.36273e-06
-82.3948,-82.3948,9.2582e-06
-82.3848,-82.3848,9.3137e-06
-82.3784,-82.3784,9.31966e-06
-82.3743,-82.3743,9.30442e-06
-82.3682,-82.3682,9.24748e-06
-82.3612,-82.3612,9.32865e-06
-82.3574,-82.3574,9.32866e-06
-82.3579,-82.3579,9.29808e-06
-82.3666,-82.3666,9.46681e-06
-82.3844,-82.3844,9.38898e-06
-82.4014,-82.4014,9.37999e-06
-82.4071,-82.4071,9.35998e-06
-82.4051,-82.4051,9.34456e-06
-82.4011,-82.4011,9.28328e-06
-82.3918,-82.3918,9.20324e-06
-82.3797,-82.3797,9.36215e-06
